id,location,rh,t2m,moveIn,moveOut,travel,420100_moveIn,confirmed,date
440300,深圳市,57.5235625,288.17620833333336,5.327208000000001,18.0621576,4.465,3.092561856,0.0,20200117
440400,珠海市,64.85693333333334,288.0997083333333,1.6820784,2.5746984,4.7755,0.837568836,0.0,20200117
440500,汕头市,56.813875,287.96433333333334,1.2523896,1.9567332,3.6034,0.0,0.0,20200117
440600,佛山市,68.85551666666667,286.35379166666667,3.6165528,11.410826400000001,3.8447,0.7087120920000001,0.0,20200117
440700,江门市,67.34804166666667,287.080125,1.1383092,2.2065696,4.6287,0.0,0.0,20200117
440800,湛江市,78.40203333333334,289.889125,2.7673164,0.9230111999999999,5.4881,0.0,0.0,20200117
440900,茂名市,77.95001666666668,287.13383333333337,2.785104,0.7104348,5.2451,0.0,0.0,20200117
441200,肇庆市,75.25056249999999,283.74941666666666,2.4746472,1.3192956,4.4229,0.0,0.0,20200117
441300,惠州市,58.112808333333334,286.06866666666673,2.504034,5.251521599999999,3.6597,0.0,0.0,20200117
441400,梅州市,62.02056666666667,283.6032916666666,1.5291828,0.53946,4.9256,0.0,0.0,20200117
441500,汕尾市,57.58211666666667,287.14062500000006,0.841266,0.4808808,3.8824,0.0,0.0,20200117
441600,河源市,64.68628333333334,282.832375,1.2007763999999999,0.6864588,4.5159,0.0,0.0,20200117
441700,阳江市,74.17905416666666,286.5358333333333,0.9161424000000001,0.55323,5.2224,0.0,0.0,20200117
441800,清远市,77.48676666666667,280.54016666666666,2.9621052000000003,1.2037896000000001,4.7291,0.0,0.0,20200117
441900,东莞市,58.831558333333334,288.18175,3.8418947999999995,17.65071,3.3133,0.7731404639999999,0.0,20200117
442000,中山市,63.38515000000002,288.26575000000014,1.7793756,6.6853512,3.6455,0.0,0.0,20200117
445100,潮州市,62.78495000000001,286.11200000000014,0.6297911999999999,0.7706664000000001,3.478,0.0,0.0,20200117
445200,揭阳市,57.18155416666666,286.1324166666667,1.5535152,1.147608,3.772,0.0,0.0,20200117
445300,云浮市,77.47962083333336,285.09195833333337,1.1710008,0.5304528000000001,4.6527,0.0,0.0,20200117
450100,南宁市,80.65742500000002,282.23108333333334,3.7383443999999995,3.5320212,5.5854,1.28856744,0.0,20200117
450200,柳州市,79.90656249999998,279.14325,1.3758012,1.23282,5.8187,0.0,0.0,20200117
450300,桂林市,82.48279999999998,278.0438333333334,2.0897676,1.1275848,5.5855,0.7087120920000001,0.0,20200117
450400,梧州市,79.11832500000001,282.623125,1.6696368000000001,0.5345352,5.8317,0.0,0.0,20200117
450500,北海市,75.89551666666667,286.6711666666667,0.6468335999999999,0.6387984,5.2342,0.0,0.0,20200117
450600,防城港市,76.4753375,284.06070833333337,0.334368,0.5017788,5.0833,0.0,0.0,20200117
450700,钦州市,76.11640416666665,284.2354583333333,1.8499104,0.5504760000000001,5.5976,0.0,0.0,20200117
450800,贵港市,81.80609583333332,282.61583333333334,2.6164296,0.6769331999999999,5.747999999999999,0.0,0.0,20200117
450900,玉林市,79.63090416666667,284.25637500000005,2.9561112,0.8311572,5.3627,0.0,0.0,20200117
451000,百色市,84.5868625,282.83708333333334,1.5823188,0.7009092,6.1951,0.0,0.0,20200117
451100,贺州市,81.87085416666666,279.44420833333334,1.2440951999999998,0.37318320000000005,5.5597,0.0,0.0,20200117
451200,河池市,81.68855416666666,280.36537500000003,1.8079848000000003,0.6983496,6.0212,0.0,0.0,20200117
451300,来宾市,83.32972500000002,280.94645833333334,1.1603088,0.630666,5.9594,0.0,0.0,20200117
451400,崇左市,83.29718333333331,283.49037499999986,0.9059688,0.662904,5.5882,0.0,0.0,20200117
460100,海口市,87.46138333333332,293.4362083333333,1.7140896,1.9478232,5.6623,0.7087120920000001,0.0,20200117
460200,三亚市,78.03684166666669,295.4109999999999,1.0003176,1.1526624,6.7656,0.837568836,0.0,20200117
460400,儋州市,84.68320833333331,294.2875833333333,0.363528,0.3227364,5.7885,0.0,0.0,20200117
500000,重庆市,76.82342083333333,278.85374999999993,8.3617596,5.270216400000001,5.7278,8.504545104,0.0,20200117
