date,city,cityCode,confirmed,cured,dead
2020-02-05,金昌市,620300,1,0,0
2020-02-05,白银市,620400,2,0,0
2020-02-05,天水市,620500,10,0,0
2020-02-05,张掖市,620700,2,0,0
2020-02-05,平凉市,620800,1,0,0
2020-02-05,庆阳市,621000,2,0,0
2020-02-05,定西市,621100,4,0,0
2020-02-05,陇南市,621200,4,0,0
2020-02-05,临夏回族自治州,622900,1,0,0
2020-02-05,甘南藏族自治州,623000,2,0,0
2020-02-05,西宁市,630100,15,0,0
2020-02-05,海北藏族自治州,632200,3,0,0
2020-02-05,银川市,640100,25,1,0
2020-02-05,石嘴山市,640200,1,0,0
2020-02-05,吴忠市,640300,8,0,0
2020-02-05,固原市,640400,2,0,0
2020-02-05,中卫市,640500,3,0,0
2020-02-05,乌鲁木齐市,650100,15,0,0
2020-02-05,吐鲁番市,650400,1,0,0
2020-02-05,昌吉回族自治州,652300,2,0,0
2020-02-05,巴音郭楞蒙古自治州,652800,1,0,0
2020-02-05,阿克苏地区,652900,1,0,0
2020-02-05,伊犁哈萨克自治州,654000,9,0,0
2020-02-06,石家庄市,130100,24,3,0
2020-02-06,唐山市,130200,19,0,0
2020-02-06,秦皇岛市,130300,5,0,0
2020-02-06,邯郸市,130400,22,2,0
2020-02-06,邢台市,130500,19,0,0
2020-02-06,保定市,130600,18,4,0
2020-02-06,张家口市,130700,13,1,0
2020-02-06,承德市,130800,6,0,0
2020-02-06,沧州市,130900,23,2,1
2020-02-06,廊坊市,131000,15,4,0
2020-02-06,衡水市,131100,7,0,0
2020-02-06,太原市,140100,11,1,0
2020-02-06,大同市,140200,9,0,0
2020-02-06,阳泉市,140300,4,0,0
2020-02-06,长治市,140400,5,0,0
2020-02-06,晋城市,140500,8,0,0
2020-02-06,朔州市,140600,4,0,0
2020-02-06,晋中市,140700,27,2,0
2020-02-06,运城市,140800,17,1,0
2020-02-06,忻州市,140900,3,0,0
2020-02-06,临汾市,141000,2,1,0
2020-02-06,吕梁市,141100,6,1,0
2020-02-06,呼和浩特市,150100,7,0,0
2020-02-06,包头市,150200,9,0,0
2020-02-06,乌海市,150300,2,0,0
2020-02-06,赤峰市,150400,4,0,0
2020-02-06,通辽市,150500,2,0,0
2020-02-06,鄂尔多斯市,150600,11,0,0
2020-02-06,呼伦贝尔市,150700,5,0,0
2020-02-06,巴彦淖尔市,150800,4,0,0
2020-02-06,乌兰察布市,150900,3,0,0
2020-02-06,兴安盟,152200,1,0,0
2020-02-06,锡林郭勒盟,152500,2,0,0
2020-02-06,阿拉善盟,152900,0,0,0
2020-02-06,沈阳市,210100,24,0,0
2020-02-06,大连市,210200,14,0,0
2020-02-06,鞍山市,210300,3,0,0
2020-02-06,本溪市,210500,3,0,0
2020-02-06,丹东市,210600,7,0,0
2020-02-06,锦州市,210700,7,0,0
2020-02-06,营口市,210800,1,0,0
2020-02-06,阜新市,210900,7,0,0
2020-02-06,辽阳市,211000,2,0,0
2020-02-06,盘锦市,211100,11,0,0
2020-02-06,铁岭市,211200,3,0,0
2020-02-06,朝阳市,211300,6,0,0
2020-02-06,葫芦岛市,211400,7,0,0
2020-02-06,长春市,220100,31,1,0
2020-02-06,吉林市,220200,3,2,0
2020-02-06,四平市,220300,9,0,1
2020-02-06,辽源市,220400,5,0,0
2020-02-06,通化市,220500,2,0,0
2020-02-06,白山市,220600,0,0,0
2020-02-06,松原市,220700,2,0,0
2020-02-06,白城市,220800,0,0,0
2020-02-06,延边朝鲜族自治州,222400,5,0,0
2020-02-06,哈尔滨市,230100,94,6,0
2020-02-06,齐齐哈尔市,230200,27,0,0
2020-02-06,鸡西市,230300,29,0,0
2020-02-06,鹤岗市,230400,2,0,0
2020-02-06,双鸭山市,230500,36,1,0
2020-02-06,大庆市,230600,13,0,1
2020-02-06,伊春市,230700,0,0,0
2020-02-06,佳木斯市,230800,13,1,0
2020-02-06,七台河市,230900,10,0,0
2020-02-06,牡丹江市,231000,11,0,0
2020-02-06,黑河市,231100,1,0,0
2020-02-06,绥化市,231200,39,0,2
2020-02-06,大兴安岭地区,232700,2,0,0
2020-02-06,南京市,320100,57,13,0
2020-02-06,无锡市,320200,31,1,0
2020-02-06,徐州市,320300,49,3,0
2020-02-06,常州市,320400,29,5,0
2020-02-06,苏州市,320500,69,4,0
2020-02-06,南通市,320600,29,2,0
2020-02-06,连云港市,320700,24,2,0
2020-02-06,淮安市,320800,37,2,0
2020-02-06,盐城市,320900,16,3,0
2020-02-06,扬州市,321000,17,0,0
2020-02-06,镇江市,321100,9,0,0
2020-02-06,泰州市,321200,29,3,0
2020-02-06,宿迁市,321300,12,0,0
2020-02-06,杭州市,330100,156,16,0
2020-02-06,宁波市,330200,136,9,0
2020-02-06,温州市,330300,421,36,0
2020-02-06,嘉兴市,330400,35,1,0
2020-02-06,湖州市,330500,9,1,0
2020-02-06,绍兴市,330600,34,3,0
2020-02-06,金华市,330700,48,9,0
2020-02-06,衢州市,330800,15,2,0
2020-02-06,舟山市,330900,7,4,0
2020-02-06,台州市,331000,129,14,0
2020-02-06,丽水市,331100,16,3,0
2020-02-06,合肥市,340100,115,7,0
2020-02-06,芜湖市,340200,27,2,0
2020-02-06,蚌埠市,340300,88,0,0
2020-02-06,淮南市,340400,14,2,0
2020-02-06,马鞍山市,340500,30,0,0
2020-02-06,淮北市,340600,22,0,0
2020-02-06,铜陵市,340700,22,2,0
2020-02-06,安庆市,340800,66,3,0
2020-02-06,黄山市,341000,9,0,0
2020-02-06,滁州市,341100,11,2,0
2020-02-06,阜阳市,341200,105,7,0
2020-02-06,宿州市,341300,27,0,0
2020-02-06,六安市,341500,41,1,0
2020-02-06,亳州市,341600,72,5,0
2020-02-06,池州市,341700,11,1,0
2020-02-06,宣城市,341800,5,2,0
2020-02-06,福州市,350100,57,0,0
2020-02-06,厦门市,350200,23,0,0
2020-02-06,莆田市,350300,44,0,0
2020-02-06,三明市,350400,12,0,0
2020-02-06,泉州市,350500,40,0,0
2020-02-06,漳州市,350600,16,0,0
2020-02-06,南平市,350700,12,0,0
2020-02-06,龙岩市,350800,4,0,0
2020-02-06,宁德市,350900,16,0,0
2020-02-06,南昌市,360100,162,14,0
2020-02-06,景德镇市,360200,4,1,0
2020-02-06,萍乡市,360300,24,1,0
2020-02-06,九江市,360400,95,4,0
2020-02-06,新余市,360500,87,5,0
2020-02-06,鹰潭市,360600,10,0,0
2020-02-06,赣州市,360700,59,2,0
2020-02-06,吉安市,360800,16,1,0
2020-02-06,宜春市,360900,62,5,0
2020-02-06,抚州市,361000,56,7,0
2020-02-06,上饶市,361100,86,5,0
2020-02-06,济南市,370100,39,3,0
2020-02-06,青岛市,370200,43,4,0
2020-02-06,淄博市,370300,15,0,0
2020-02-06,枣庄市,370400,19,0,0
2020-02-06,东营市,370500,0,0,0
2020-02-06,烟台市,370600,31,2,0
2020-02-06,潍坊市,370700,27,0,0
2020-02-06,济宁市,370800,35,4,0
2020-02-06,泰安市,370900,20,1,0
2020-02-06,威海市,371000,30,5,0
2020-02-06,日照市,371100,14,2,0
2020-02-06,临沂市,371300,35,3,0
2020-02-06,德州市,371400,27,2,0
2020-02-06,聊城市,371500,20,0,0
2020-02-06,滨州市,371600,11,3,0
2020-02-06,菏泽市,371700,13,2,0
2020-02-06,郑州市,410100,112,0,0
2020-02-06,开封市,410200,20,0,0
2020-02-06,洛阳市,410300,24,0,0
2020-02-06,平顶山市,410400,46,0,0
2020-02-06,安阳市,410500,40,0,0
2020-02-06,鹤壁市,410600,11,0,0
2020-02-06,新乡市,410700,41,0,0
2020-02-06,焦作市,410800,18,0,0
2020-02-06,濮阳市,410900,5,0,0
2020-02-06,许昌市,411000,28,0,0
2020-02-06,漯河市,411100,26,0,0
2020-02-06,三门峡市,411200,7,0,0
2020-02-06,南阳市,411300,118,0,1
2020-02-06,商丘市,411400,72,0,0
2020-02-06,信阳市,411500,176,0,0
2020-02-06,周口市,411600,60,0,0
2020-02-06,驻马店市,411700,106,0,0
2020-02-06,济源市,419001,4,0,0
2020-02-06,武汉市,420100,11618,0,478
2020-02-06,黄石市,420200,635,0,2
2020-02-06,十堰市,420300,395,0,0
2020-02-06,宜昌市,420500,610,0,7
2020-02-06,襄阳市,420600,838,0,3
2020-02-06,鄂州市,420700,471,0,18
2020-02-06,荆门市,420800,553,0,17
2020-02-06,孝感市,420900,2141,0,25
2020-02-06,荆州市,421000,885,0,10
2020-02-06,黄冈市,421100,1897,0,32
2020-02-06,咸宁市,421200,443,0,1
2020-02-06,随州市,421300,915,0,9
2020-02-06,恩施土家族苗族自治州,422800,157,0,0
2020-02-06,仙桃市,429004,307,0,5
2020-02-06,潜江市,429005,74,0,1
2020-02-06,天门市,429006,163,0,10
2020-02-06,神农架林区,429021,10,0,0
2020-02-06,长沙市,430100,190,10,0
2020-02-06,株洲市,430200,46,7,0
2020-02-06,湘潭市,430300,25,7,0
2020-02-06,衡阳市,430400,43,8,0
2020-02-06,邵阳市,430500,83,9,0
2020-02-06,岳阳市,430600,107,4,0
2020-02-06,常德市,430700,64,14,0
2020-02-06,张家界市,430800,5,2,0
2020-02-06,益阳市,430900,43,6,0
2020-02-06,郴州市,431000,29,4,0
2020-02-06,永州市,431100,38,8,0
2020-02-06,怀化市,431200,38,7,0
2020-02-06,娄底市,431300,53,4,0
2020-02-06,湘西土家族苗族自治州,433100,8,1,0
2020-02-06,广州市,440100,284,0,0
2020-02-06,韶关市,440200,6,0,0
2020-02-06,深圳市,440300,334,0,0
2020-02-06,珠海市,440400,73,0,0
2020-02-06,汕头市,440500,22,0,0
2020-02-06,佛山市,440600,57,0,0
2020-02-06,江门市,440700,11,0,0
2020-02-06,湛江市,440800,19,0,0
2020-02-06,茂名市,440900,6,0,0
2020-02-06,肇庆市,441200,14,0,0
2020-02-06,惠州市,441300,39,0,0
2020-02-06,梅州市,441400,12,0,0
2020-02-06,汕尾市,441500,5,0,0
2020-02-06,河源市,441600,2,0,0
2020-02-06,阳江市,441700,13,0,0
2020-02-06,清远市,441800,10,0,0
2020-02-06,东莞市,441900,53,0,0
2020-02-06,中山市,442000,46,0,0
2020-02-06,潮州市,445100,5,0,0
2020-02-06,揭阳市,445200,7,0,0
2020-02-06,云浮市,445300,0,0,0
2020-02-06,南宁市,450100,31,0,0
2020-02-06,柳州市,450200,20,0,0
2020-02-06,桂林市,450300,28,0,0
2020-02-06,梧州市,450400,5,0,0
2020-02-06,北海市,450500,31,0,0
2020-02-06,防城港市,450600,15,0,0
2020-02-06,钦州市,450700,7,0,0
2020-02-06,贵港市,450800,7,0,0
2020-02-06,玉林市,450900,8,0,0
2020-02-06,百色市,451000,3,0,0
2020-02-06,贺州市,451100,4,0,0
2020-02-06,河池市,451200,11,0,0
2020-02-06,来宾市,451300,2,0,0
2020-02-06,崇左市,451400,0,0,0
2020-02-06,海口市,460100,19,0,0
2020-02-06,三亚市,460200,32,0,0
2020-02-06,三沙市,460300,0,0,0
2020-02-06,儋州市,460400,11,0,0
2020-02-06,五指山市,469001,0,0,0
2020-02-06,琼海市,469002,6,0,0
2020-02-06,文昌市,469005,3,0,0
2020-02-06,万宁市,469006,11,0,0
2020-02-06,东方市,469007,3,0,0
2020-02-06,定安县,469021,3,0,0
2020-02-06,屯昌县,469022,0,0,0
2020-02-06,澄迈县,469023,6,0,0
2020-02-06,临高县,469024,5,0,0
2020-02-06,白沙黎族自治县,469025,0,0,0
2020-02-06,昌江黎族自治县,469026,4,0,0
2020-02-06,乐东黎族自治县,469027,1,0,0
2020-02-06,陵水黎族自治县,469028,4,0,0
2020-02-06,保亭黎族苗族自治县,469029,2,0,0
2020-02-06,琼中黎族苗族自治县,469030,1,0,0
2020-02-06,成都市,510100,102,0,0
2020-02-06,自贡市,510300,9,0,0
2020-02-06,攀枝花市,510400,11,0,0
2020-02-06,泸州市,510500,13,0,0
2020-02-06,德阳市,510600,12,0,0
2020-02-06,绵阳市,510700,19,0,0
2020-02-06,广元市,510800,6,0,0
2020-02-06,遂宁市,510900,5,0,0
2020-02-06,内江市,511000,17,0,0
2020-02-06,乐山市,511100,3,0,0
2020-02-06,南充市,511300,30,0,0
2020-02-06,眉山市,511400,5,0,0
2020-02-06,宜宾市,511500,9,0,0
2020-02-06,广安市,511600,27,0,0
2020-02-06,达州市,511700,23,0,0
2020-02-06,雅安市,511800,6,0,0
2020-02-06,巴中市,511900,20,0,0
2020-02-06,资阳市,512000,2,0,0
2020-02-06,阿坝藏族羌族自治州,513200,1,0,0
2020-02-06,甘孜藏族自治州,513300,17,0,0
2020-02-06,凉山彝族自治州,513400,7,0,0
2020-02-06,贵阳市,520100,18,1,0
2020-02-06,六盘水市,520200,9,0,0
2020-02-06,遵义市,520300,12,0,0
2020-02-06,安顺市,520400,4,0,0
2020-02-06,毕节市,520500,13,0,0
2020-02-06,铜仁市,520600,6,2,0
2020-02-06,黔西南布依族苗族自治州,522300,3,0,0
2020-02-06,黔东南苗族侗族自治州,522600,5,0,0
2020-02-06,黔南布依族苗族自治州,522700,7,3,0
2020-02-06,昆明市,530100,40,0,0
2020-02-06,曲靖市,530300,10,0,0
2020-02-06,玉溪市,530400,13,0,0
2020-02-06,保山市,530500,9,0,0
2020-02-06,昭通市,530600,10,0,0
2020-02-06,丽江市,530700,7,0,0
2020-02-06,普洱市,530800,4,0,0
2020-02-06,临沧市,530900,1,0,0
2020-02-06,楚雄彝族自治州,532300,4,0,0
2020-02-06,红河哈尼族彝族自治州,532500,5,0,0
2020-02-06,文山壮族苗族自治州,532600,1,0,0
2020-02-06,西双版纳傣族自治州,532800,15,0,0
2020-02-06,大理白族自治州,532900,11,0,0
2020-02-06,德宏傣族景颇族自治州,533100,5,0,0
2020-02-06,怒江傈僳族自治州,533300,0,0,0
2020-02-06,迪庆藏族自治州,533400,0,0,0
2020-02-06,拉萨市,540100,1,0,0
2020-02-06,日喀则市,540200,0,0,0
2020-02-06,昌都市,540300,0,0,0
2020-02-06,林芝市,540400,0,0,0
2020-02-06,阿里地区,542500,0,0,0
2020-02-06,西安市,610100,80,5,0
2020-02-06,铜川市,610200,8,1,0
2020-02-06,宝鸡市,610300,12,2,0
2020-02-06,咸阳市,610400,15,1,0
2020-02-06,渭南市,610500,9,0,0
2020-02-06,延安市,610600,7,0,0
2020-02-06,汉中市,610700,21,0,0
2020-02-06,榆林市,610800,2,0,0
2020-02-06,安康市,610900,21,1,0
2020-02-06,商洛市,611000,7,1,0
2020-02-06,兰州市,620100,27,0,0
2020-02-06,嘉峪关市,620200,0,0,0
2020-02-06,金昌市,620300,1,0,0
2020-02-06,白银市,620400,4,0,0
2020-02-06,天水市,620500,9,0,0
2020-02-06,武威市,620600,0,0,0
2020-02-06,张掖市,620700,2,0,0
2020-02-06,平凉市,620800,1,0,0
2020-02-06,酒泉市,620900,0,0,0
2020-02-06,庆阳市,621000,2,0,0
2020-02-06,定西市,621100,4,0,0
2020-02-06,陇南市,621200,4,0,0
2020-02-06,临夏回族自治州,622900,1,0,0
2020-02-06,甘南藏族自治州,623000,3,0,0
2020-02-06,西宁市,630100,15,0,0
2020-02-06,海东市,630200,0,0,0
2020-02-06,海北藏族自治州,632200,3,0,0
2020-02-06,黄南藏族自治州,632300,0,0,0
2020-02-06,海南藏族自治州,632500,0,0,0
2020-02-06,果洛藏族自治州,632600,0,0,0
2020-02-06,玉树藏族自治州,632700,0,0,0
2020-02-06,海西蒙古族藏族自治州,632800,0,0,0
2020-02-06,银川市,640100,27,1,0
2020-02-06,石嘴山市,640200,1,0,0
2020-02-06,吴忠市,640300,9,0,0
2020-02-06,固原市,640400,2,0,0
2020-02-06,中卫市,640500,3,0,0
2020-02-06,乌鲁木齐市,650100,18,0,0
2020-02-06,克拉玛依市,650200,0,0,0
2020-02-06,吐鲁番市,650400,1,0,0
2020-02-06,昌吉回族自治州,652300,2,0,0
2020-02-06,博尔塔拉蒙古自治州,652700,0,0,0
2020-02-06,巴音郭楞蒙古自治州,652800,1,0,0
2020-02-06,阿克苏地区,652900,1,0,0
2020-02-06,克孜勒苏柯尔克孜自治州,653000,0,0,0
2020-02-06,喀什地区,653100,0,0,0
2020-02-06,和田地区,653200,0,0,0
2020-02-06,伊犁哈萨克自治州,654000,9,0,0
2020-02-06,塔城地区,654200,0,0,0
2020-02-06,阿勒泰地区,654300,0,0,0
2020-02-06,石河子市,659001,1,0,0
2020-02-06,阿拉尔市,659002,0,0,0
2020-02-06,图木舒克市,659003,0,0,0
2020-02-06,五家渠市,659004,1,0,0
2020-02-06,北屯市,659005,0,0,0
2020-02-06,铁门关市,659006,0,0,0
2020-02-06,双河市,659007,0,0,0
2020-02-06,可克达拉市,659008,0,0,0
2020-02-07,石家庄市,130100,24,3,0
2020-02-07,唐山市,130200,19,0,0
2020-02-07,秦皇岛市,130300,5,0,0
2020-02-07,邯郸市,130400,22,2,0
2020-02-07,邢台市,130500,20,1,0
2020-02-07,保定市,130600,18,4,0
2020-02-07,张家口市,130700,13,1,0
2020-02-07,承德市,130800,6,0,0
2020-02-07,沧州市,130900,23,4,1
2020-02-07,廊坊市,131000,15,4,0
2020-02-07,衡水市,131100,7,0,0
2020-02-07,太原市,140100,11,1,0
2020-02-07,大同市,140200,9,3,0
2020-02-07,阳泉市,140300,4,0,0
2020-02-07,长治市,140400,5,0,0
2020-02-07,晋城市,140500,8,0,0
2020-02-07,朔州市,140600,4,1,0
2020-02-07,晋中市,140700,27,5,0
2020-02-07,运城市,140800,17,1,0
2020-02-07,忻州市,140900,3,0,0
2020-02-07,临汾市,141000,2,1,0
2020-02-07,吕梁市,141100,6,3,0
2020-02-07,呼和浩特市,150100,7,0,0
2020-02-07,包头市,150200,9,0,0
2020-02-07,乌海市,150300,2,0,0
2020-02-07,赤峰市,150400,4,1,0
2020-02-07,通辽市,150500,2,0,0
2020-02-07,鄂尔多斯市,150600,11,2,0
2020-02-07,呼伦贝尔市,150700,5,1,0
2020-02-07,巴彦淖尔市,150800,4,0,0
2020-02-07,乌兰察布市,150900,3,0,0
2020-02-07,兴安盟,152200,1,0,0
2020-02-07,锡林郭勒盟,152500,2,1,0
2020-02-07,阿拉善盟,152900,0,0,0
2020-02-07,沈阳市,210100,25,2,0
2020-02-07,大连市,210200,14,3,0
2020-02-07,鞍山市,210300,3,0,0
2020-02-07,本溪市,210500,3,0,0
2020-02-07,丹东市,210600,7,1,0
2020-02-07,锦州市,210700,8,1,0
2020-02-07,营口市,210800,1,0,0
2020-02-07,阜新市,210900,7,0,0
2020-02-07,辽阳市,211000,2,0,0
2020-02-07,盘锦市,211100,11,0,0
2020-02-07,铁岭市,211200,3,0,0
2020-02-07,朝阳市,211300,6,0,0
2020-02-07,葫芦岛市,211400,9,0,0
2020-02-07,长春市,220100,32,1,0
2020-02-07,吉林市,220200,5,2,0
2020-02-07,四平市,220300,10,0,1
2020-02-07,辽源市,220400,5,0,0
2020-02-07,通化市,220500,2,0,0
2020-02-07,白山市,220600,0,0,0
2020-02-07,松原市,220700,2,0,0
2020-02-07,白城市,220800,0,0,0
2020-02-07,延边朝鲜族自治州,222400,5,0,0
2020-02-07,哈尔滨市,230100,94,9,0
2020-02-07,齐齐哈尔市,230200,27,0,0
2020-02-07,鸡西市,230300,29,0,0
2020-02-07,鹤岗市,230400,2,0,0
2020-02-07,双鸭山市,230500,36,1,0
2020-02-07,大庆市,230600,13,0,1
2020-02-07,伊春市,230700,0,0,0
2020-02-07,佳木斯市,230800,13,1,0
2020-02-07,七台河市,230900,10,0,0
2020-02-07,牡丹江市,231000,11,0,0
2020-02-07,黑河市,231100,1,0,0
2020-02-07,绥化市,231200,39,1,2
2020-02-07,大兴安岭地区,232700,2,0,0
2020-02-07,南京市,320100,57,15,0
2020-02-07,无锡市,320200,31,1,0
2020-02-07,徐州市,320300,49,3,0
2020-02-07,常州市,320400,29,5,0
2020-02-07,苏州市,320500,69,4,0
2020-02-07,南通市,320600,29,2,0
2020-02-07,连云港市,320700,24,2,0
2020-02-07,淮安市,320800,37,2,0
2020-02-07,盐城市,320900,16,3,0
2020-02-07,扬州市,321000,17,2,0
2020-02-07,镇江市,321100,9,1,0
2020-02-07,泰州市,321200,29,3,0
2020-02-07,宿迁市,321300,12,0,0
2020-02-07,杭州市,330100,156,18,0
2020-02-07,宁波市,330200,136,12,0
2020-02-07,温州市,330300,421,49,0
2020-02-07,嘉兴市,330400,35,1,0
2020-02-07,湖州市,330500,9,1,0
2020-02-07,绍兴市,330600,34,5,0
2020-02-07,金华市,330700,48,9,0
2020-02-07,衢州市,330800,15,3,0
2020-02-07,舟山市,330900,7,5,0
2020-02-07,台州市,331000,129,17,0
2020-02-07,丽水市,331100,16,3,0
2020-02-07,合肥市,340100,115,9,0
2020-02-07,芜湖市,340200,27,3,0
2020-02-07,蚌埠市,340300,88,1,0
2020-02-07,淮南市,340400,14,2,0
2020-02-07,马鞍山市,340500,30,0,0
2020-02-07,淮北市,340600,22,0,0
2020-02-07,铜陵市,340700,22,5,0
2020-02-07,安庆市,340800,66,6,0
2020-02-07,黄山市,341000,9,1,0
2020-02-07,滁州市,341100,11,2,0
2020-02-07,阜阳市,341200,105,9,0
2020-02-07,宿州市,341300,27,0,0
2020-02-07,六安市,341500,41,1,0
2020-02-07,亳州市,341600,72,5,0
2020-02-07,池州市,341700,11,1,0
2020-02-07,宣城市,341800,5,2,0
2020-02-07,福州市,350100,57,7,0
2020-02-07,厦门市,350200,23,2,0
2020-02-07,莆田市,350300,44,1,0
2020-02-07,三明市,350400,12,0,0
2020-02-07,泉州市,350500,40,4,0
2020-02-07,漳州市,350600,16,1,0
2020-02-07,南平市,350700,12,0,0
2020-02-07,龙岩市,350800,4,0,0
2020-02-07,宁德市,350900,16,1,0
2020-02-07,南昌市,360100,162,14,0
2020-02-07,景德镇市,360200,4,1,0
2020-02-07,萍乡市,360300,24,1,0
2020-02-07,九江市,360400,95,4,0
2020-02-07,新余市,360500,87,5,0
2020-02-07,鹰潭市,360600,10,0,0
2020-02-07,赣州市,360700,59,2,0
2020-02-07,吉安市,360800,16,1,0
2020-02-07,宜春市,360900,62,5,0
2020-02-07,抚州市,361000,56,7,0
2020-02-07,上饶市,361100,86,5,0
2020-02-07,济南市,370100,41,3,0
2020-02-07,青岛市,370200,44,5,0
2020-02-07,淄博市,370300,15,1,0
2020-02-07,枣庄市,370400,19,0,0
2020-02-07,东营市,370500,0,0,0
2020-02-07,烟台市,370600,34,2,0
2020-02-07,潍坊市,370700,27,0,0
2020-02-07,济宁市,370800,35,7,0
2020-02-07,泰安市,370900,20,1,0
2020-02-07,威海市,371000,31,5,0
2020-02-07,日照市,371100,14,2,0
2020-02-07,临沂市,371300,35,3,0
2020-02-07,德州市,371400,27,2,0
2020-02-07,聊城市,371500,20,1,0
2020-02-07,滨州市,371600,11,3,0
2020-02-07,菏泽市,371700,13,2,0
2020-02-07,郑州市,410100,112,23,0
2020-02-07,开封市,410200,20,1,0
2020-02-07,洛阳市,410300,24,2,0
2020-02-07,平顶山市,410400,46,1,0
2020-02-07,安阳市,410500,40,1,0
2020-02-07,鹤壁市,410600,11,0,0
2020-02-07,新乡市,410700,41,4,0
2020-02-07,焦作市,410800,18,1,0
2020-02-07,濮阳市,410900,5,0,0
2020-02-07,许昌市,411000,28,0,0
2020-02-07,漯河市,411100,26,1,0
2020-02-07,三门峡市,411200,7,2,0
2020-02-07,南阳市,411300,118,6,1
2020-02-07,商丘市,411400,72,5,0
2020-02-07,信阳市,411500,176,11,0
2020-02-07,周口市,411600,60,10,0
2020-02-07,驻马店市,411700,106,3,0
2020-02-07,济源市,419001,4,0,0
2020-02-07,武汉市,420100,11618,498,478
2020-02-07,黄石市,420200,635,39,2
2020-02-07,十堰市,420300,395,28,0
2020-02-07,宜昌市,420500,610,11,7
2020-02-07,襄阳市,420600,838,29,3
2020-02-07,鄂州市,420700,471,9,18
2020-02-07,荆门市,420800,553,24,17
2020-02-07,孝感市,420900,2141,25,25
2020-02-07,荆州市,421000,885,22,10
2020-02-07,黄冈市,421100,1897,68,32
2020-02-07,咸宁市,421200,443,6,1
2020-02-07,随州市,421300,915,9,9
2020-02-07,恩施土家族苗族自治州,422800,157,12,0
2020-02-07,仙桃市,429004,307,11,5
2020-02-07,潜江市,429005,74,0,1
2020-02-07,天门市,429006,163,1,10
2020-02-07,神农架林区,429021,10,2,0
2020-02-07,长沙市,430100,190,18,0
2020-02-07,株洲市,430200,46,7,0
2020-02-07,湘潭市,430300,25,7,0
2020-02-07,衡阳市,430400,43,11,0
2020-02-07,邵阳市,430500,83,12,0
2020-02-07,岳阳市,430600,107,4,0
2020-02-07,常德市,430700,64,14,0
2020-02-07,张家界市,430800,5,2,0
2020-02-07,益阳市,430900,43,6,0
2020-02-07,郴州市,431000,29,6,0
2020-02-07,永州市,431100,38,10,0
2020-02-07,怀化市,431200,38,10,0
2020-02-07,娄底市,431300,53,4,0
2020-02-07,湘西土家族苗族自治州,433100,8,1,0
2020-02-07,广州市,440100,285,21,0
2020-02-07,韶关市,440200,6,1,0
2020-02-07,深圳市,440300,339,31,0
2020-02-07,珠海市,440400,76,4,0
2020-02-07,汕头市,440500,22,3,0
2020-02-07,佛山市,440600,59,4,0
2020-02-07,江门市,440700,14,1,0
2020-02-07,湛江市,440800,20,4,0
2020-02-07,茂名市,440900,6,1,0
2020-02-07,肇庆市,441200,14,1,1
2020-02-07,惠州市,441300,39,1,0
2020-02-07,梅州市,441400,12,4,0
2020-02-07,汕尾市,441500,5,1,0
2020-02-07,河源市,441600,3,0,0
2020-02-07,阳江市,441700,13,1,0
2020-02-07,清远市,441800,10,3,0
2020-02-07,东莞市,441900,53,1,0
2020-02-07,中山市,442000,46,6,0
2020-02-07,潮州市,445100,5,0,0
