date,province,provinceCode,confirmed,cured,dead
2020-02-26,青海省,630000,18,18,0
2020-02-26,宁夏回族自治区,640000,72,65,0
2020-02-26,新疆维吾尔自治区,650000,76,34,2
2020-02-26,台湾省,710000,32,5,1
2020-02-26,香港特别行政区,810000,91,24,2
2020-02-26,澳门特别行政区,820000,10,7,0
2020-02-27,北京市,110000,410,257,7
2020-02-27,天津市,120000,136,102,3
2020-02-27,河北省,130000,318,274,6
2020-02-27,山西省,140000,133,107,0
2020-02-27,内蒙古自治区,150000,75,43,0
2020-02-27,辽宁省,210000,121,93,1
2020-02-27,吉林省,220000,93,68,1
2020-02-27,黑龙江省,230000,480,280,13
2020-02-27,上海市,310000,337,276,3
2020-02-27,江苏省,320000,631,506,0
2020-02-27,浙江省,330000,1217,943,1
2020-02-27,安徽省,340000,990,814,6
2020-02-27,福建省,350000,296,232,1
2020-02-27,江西省,360000,935,790,1
2020-02-27,山东省,370000,756,390,6
2020-02-27,河南省,410000,1272,1103,20
2020-02-27,湖北省,420000,65914,26403,2682
2020-02-27,湖南省,430000,1017,820,4
2020-02-27,广东省,440000,1348,919,7
2020-02-27,广西壮族自治区,450000,252,166,2
2020-02-27,海南省,460000,168,132,5
2020-02-27,重庆市,500000,576,401,6
2020-02-27,四川省,510000,538,326,3
2020-02-27,贵州省,520000,146,112,2
2020-02-27,云南省,530000,174,150,2
2020-02-27,西藏自治区,540000,1,1,0
2020-02-27,陕西省,610000,245,197,1
2020-02-27,甘肃省,620000,91,82,2
2020-02-27,青海省,630000,18,18,0
2020-02-27,宁夏回族自治区,640000,72,68,0
2020-02-27,新疆维吾尔自治区,650000,76,43,3
2020-02-27,台湾省,710000,32,6,1
2020-02-27,香港特别行政区,810000,93,26,2
2020-02-27,澳门特别行政区,820000,10,8,0
2020-02-28,北京市,110000,411,271,8
2020-02-28,天津市,120000,136,105,3
2020-02-28,河北省,130000,318,277,6
2020-02-28,山西省,140000,133,112,0
2020-02-28,内蒙古自治区,150000,75,46,0
2020-02-28,辽宁省,210000,121,95,1
2020-02-28,吉林省,220000,93,73,1
2020-02-28,黑龙江省,230000,480,295,13
2020-02-28,上海市,310000,337,279,3
2020-02-28,江苏省,320000,631,519,0
2020-02-28,浙江省,330000,1217,987,1
2020-02-28,安徽省,340000,990,842,6
2020-02-28,福建省,350000,296,241,1
2020-02-28,江西省,360000,935,811,1
2020-02-28,山东省,370000,756,411,6
2020-02-28,河南省,410000,1272,1161,21
2020-02-28,湖北省,420000,66337,28895,2727
2020-02-28,湖南省,430000,1018,841,4
2020-02-28,广东省,440000,1349,972,7
2020-02-28,广西壮族自治区,450000,252,172,2
2020-02-28,海南省,460000,168,136,5
2020-02-28,重庆市,500000,576,422,6
2020-02-28,四川省,510000,538,350,3
2020-02-28,贵州省,520000,146,112,2
2020-02-28,云南省,530000,174,156,2
2020-02-28,西藏自治区,540000,1,1,0
2020-02-28,陕西省,610000,245,200,1
2020-02-28,甘肃省,620000,91,82,2
2020-02-28,青海省,630000,18,18,0
2020-02-28,宁夏回族自治区,640000,73,68,0
2020-02-28,新疆维吾尔自治区,650000,76,52,3
2020-02-28,台湾省,710000,34,9,1
2020-02-28,香港特别行政区,810000,94,30,2
2020-02-28,澳门特别行政区,820000,10,8,0
2020-02-29,北京市,110000,413,276,8
2020-02-29,天津市,120000,136,109,3
2020-02-29,河北省,130000,318,283,6
2020-02-29,山西省,140000,133,114,0
2020-02-29,内蒙古自治区,150000,75,51,0
2020-02-29,辽宁省,210000,122,101,1
2020-02-29,吉林省,220000,93,75,1
2020-02-29,黑龙江省,230000,480,330,13
2020-02-29,上海市,310000,337,287,3
2020-02-29,江苏省,320000,631,529,0
2020-02-29,浙江省,330000,1217,1027,1
2020-02-29,安徽省,340000,990,868,6
2020-02-29,福建省,350000,296,243,1
2020-02-29,江西省,360000,935,831,1
2020-02-29,山东省,370000,756,431,6
2020-02-29,河南省,410000,1272,1185,22
2020-02-29,湖北省,420000,66907,31187,2761
2020-02-29,湖南省,430000,1018,853,4
2020-02-29,广东省,440000,1349,1009,7
2020-02-29,广西壮族自治区,450000,252,179,2
2020-02-29,海南省,460000,168,148,5
2020-02-29,重庆市,500000,576,438,6
2020-02-29,四川省,510000,538,363,3
2020-02-29,贵州省,520000,146,112,2
2020-02-29,云南省,530000,174,157,2
2020-02-29,西藏自治区,540000,1,1,0
2020-02-29,陕西省,610000,245,207,1
2020-02-29,甘肃省,620000,91,82,2
2020-02-29,青海省,630000,18,18,0
2020-02-29,宁夏回族自治区,640000,73,69,0
2020-02-29,新疆维吾尔自治区,650000,76,62,3
2020-02-29,台湾省,710000,39,9,1
2020-02-29,香港特别行政区,810000,95,33,2
2020-02-29,澳门特别行政区,820000,10,8,0
2020-03-01,北京市,110000,414,282,8
2020-03-01,天津市,120000,136,111,3
2020-03-01,河北省,130000,318,294,6
2020-03-01,山西省,140000,133,116,0
2020-03-01,内蒙古自治区,150000,75,51,0
2020-03-01,辽宁省,210000,122,103,1
2020-03-01,吉林省,220000,93,78,1
2020-03-01,黑龙江省,230000,480,350,13
2020-03-01,上海市,310000,337,290,3
2020-03-01,江苏省,320000,631,536,0
2020-03-01,浙江省,330000,1218,1050,1
2020-03-01,安徽省,340000,990,888,6
2020-03-01,福建省,350000,296,247,1
2020-03-01,江西省,360000,935,850,1
2020-03-01,山东省,370000,758,455,6
2020-03-01,河南省,410000,1272,1205,22
2020-03-01,湖北省,420000,67103,33757,2803
2020-03-01,湖南省,430000,1018,876,4
2020-03-01,广东省,440000,1350,1034,7
2020-03-01,广西壮族自治区,450000,252,188,2
2020-03-01,海南省,460000,168,151,5
2020-03-01,重庆市,500000,576,450,6
2020-03-01,四川省,510000,538,378,3
2020-03-01,贵州省,520000,146,114,2
2020-03-01,云南省,530000,174,163,2
2020-03-01,西藏自治区,540000,1,1,0
2020-03-01,陕西省,610000,245,209,1
2020-03-01,甘肃省,620000,91,84,2
2020-03-01,青海省,630000,18,18,0
2020-03-01,宁夏回族自治区,640000,74,69,0
2020-03-01,新疆维吾尔自治区,650000,76,64,3
2020-03-01,台湾省,710000,40,12,1
2020-03-01,香港特别行政区,810000,98,36,2
2020-03-01,澳门特别行政区,820000,10,8,0
2020-03-02,北京市,110000,414,288,8
2020-03-02,天津市,120000,136,118,3
2020-03-02,河北省,130000,318,297,6
2020-03-02,山西省,140000,133,119,0
2020-03-02,内蒙古自治区,150000,75,54,0
2020-03-02,辽宁省,210000,125,103,1
2020-03-02,吉林省,220000,93,83,1
2020-03-02,黑龙江省,230000,480,358,13
2020-03-02,上海市,310000,338,292,3
2020-03-02,江苏省,320000,631,555,0
2020-03-02,浙江省,330000,1225,1086,1
2020-03-02,安徽省,340000,990,917,6
2020-03-02,福建省,350000,296,255,1
2020-03-02,江西省,360000,935,870,1
2020-03-02,山东省,370000,758,497,6
2020-03-02,河南省,410000,1272,1223,22
2020-03-02,湖北省,420000,67217,36167,2834
2020-03-02,湖南省,430000,1018,892,4
2020-03-02,广东省,440000,1350,1081,7
2020-03-02,广西壮族自治区,450000,252,202,2
2020-03-02,海南省,460000,168,151,5
2020-03-02,重庆市,500000,576,469,6
2020-03-02,四川省,510000,538,389,3
2020-03-02,贵州省,520000,146,114,2
2020-03-02,云南省,530000,174,168,2
2020-03-02,西藏自治区,540000,1,1,0
2020-03-02,陕西省,610000,245,216,1
2020-03-02,甘肃省,620000,91,85,2
2020-03-02,青海省,630000,18,18,0
2020-03-02,宁夏回族自治区,640000,74,69,0
2020-03-02,新疆维吾尔自治区,650000,76,67,3
2020-03-02,台湾省,710000,41,12,1
2020-03-02,香港特别行政区,810000,100,36,2
2020-03-02,澳门特别行政区,820000,10,8,0
2020-03-03,北京市,110000,417,294,8
2020-03-03,天津市,120000,136,124,3
2020-03-03,河北省,130000,318,300,6
2020-03-03,山西省,140000,133,124,0
2020-03-03,内蒙古自治区,150000,75,59,1
2020-03-03,辽宁省,210000,125,106,1
2020-03-03,吉林省,220000,93,84,1
2020-03-03,黑龙江省,230000,480,372,13
2020-03-03,上海市,310000,338,294,3
2020-03-03,江苏省,320000,631,565,0
2020-03-03,浙江省,330000,1225,1107,1
2020-03-03,安徽省,340000,990,941,6
2020-03-03,福建省,350000,296,261,1
2020-03-03,江西省,360000,935,884,1
2020-03-03,山东省,370000,758,511,6
2020-03-03,河南省,410000,1272,1234,22
2020-03-03,湖北省,420000,67332,38556,2871
2020-03-03,湖南省,430000,1018,913,4
2020-03-03,广东省,440000,1350,1129,7
2020-03-03,广西壮族自治区,450000,252,210,2
2020-03-03,海南省,460000,168,155,5
2020-03-03,重庆市,500000,576,490,6
2020-03-03,四川省,510000,538,400,3
2020-03-03,贵州省,520000,146,114,2
2020-03-03,云南省,530000,174,169,2
2020-03-03,西藏自治区,540000,1,1,0
2020-03-03,陕西省,610000,245,218,1
2020-03-03,甘肃省,620000,91,86,2
2020-03-03,青海省,630000,18,18,0
2020-03-03,宁夏回族自治区,640000,75,69,0
2020-03-03,新疆维吾尔自治区,650000,76,68,3
2020-03-03,台湾省,710000,42,12,1
2020-03-03,香港特别行政区,810000,100,37,2
2020-03-03,澳门特别行政区,820000,10,9,0
2020-03-04,北京市,110000,418,297,8
2020-03-04,天津市,120000,136,128,3
2020-03-04,河北省,130000,318,301,6
2020-03-04,山西省,140000,133,124,0
2020-03-04,内蒙古自治区,150000,75,63,1
2020-03-04,辽宁省,210000,125,106,1
2020-03-04,吉林省,220000,93,86,1
2020-03-04,黑龙江省,230000,481,379,13
2020-03-04,上海市,310000,338,298,3
2020-03-04,江苏省,320000,631,580,0
2020-03-04,浙江省,330000,1227,1130,1
2020-03-04,安徽省,340000,990,956,6
2020-03-04,福建省,350000,296,270,1
2020-03-04,江西省,360000,935,901,1
2020-03-04,山东省,370000,758,576,6
2020-03-04,河南省,410000,1272,1239,22
2020-03-04,湖北省,420000,67466,40479,2902
2020-03-04,湖南省,430000,1018,933,4
2020-03-04,广东省,440000,1350,1159,7
2020-03-04,广西壮族自治区,450000,252,213,2
2020-03-04,海南省,460000,168,158,5
2020-03-04,重庆市,500000,576,502,6
2020-03-04,四川省,510000,539,418,3
2020-03-04,贵州省,520000,146,114,2
2020-03-04,云南省,530000,174,169,2
2020-03-04,西藏自治区,540000,1,1,0
2020-03-04,陕西省,610000,245,222,1
2020-03-04,甘肃省,620000,91,87,2
2020-03-04,青海省,630000,18,18,0
2020-03-04,宁夏回族自治区,640000,75,69,0
2020-03-04,新疆维吾尔自治区,650000,76,69,3
2020-03-04,台湾省,710000,42,12,1
2020-03-04,香港特别行政区,810000,104,43,2
2020-03-04,澳门特别行政区,820000,10,9,0
2020-03-05,北京市,110000,422,298,8
2020-03-05,天津市,120000,136,128,3
2020-03-05,河北省,130000,318,304,6
2020-03-05,山西省,140000,133,126,0
2020-03-05,内蒙古自治区,150000,75,65,1
2020-03-05,辽宁省,210000,125,106,1
2020-03-05,吉林省,220000,93,88,1
2020-03-05,黑龙江省,230000,481,380,13
2020-03-05,上海市,310000,339,303,3
2020-03-05,江苏省,320000,631,588,0
2020-03-05,浙江省,330000,1227,1153,1
2020-03-05,安徽省,340000,990,970,6
2020-03-05,福建省,350000,296,278,1
2020-03-05,江西省,360000,935,908,1
2020-03-05,山东省,370000,758,602,6
2020-03-05,河南省,410000,1272,1241,22
2020-03-05,湖北省,420000,67592,41966,2931
2020-03-05,湖南省,430000,1018,946,4
2020-03-05,广东省,440000,1351,1209,7
2020-03-05,广西壮族自治区,450000,252,217,2
2020-03-05,海南省,460000,168,158,6
2020-03-05,重庆市,500000,576,512,6
2020-03-05,四川省,510000,539,428,3
2020-03-05,贵州省,520000,146,114,2
2020-03-05,云南省,530000,174,169,2
2020-03-05,西藏自治区,540000,1,1,0
2020-03-05,陕西省,610000,245,224,1
2020-03-05,甘肃省,620000,102,87,2
2020-03-05,青海省,630000,18,18,0
2020-03-05,宁夏回族自治区,640000,75,69,0
2020-03-05,新疆维吾尔自治区,650000,76,70,3
2020-03-05,台湾省,710000,44,12,1
2020-03-05,香港特别行政区,810000,104,46,2
2020-03-05,澳门特别行政区,820000,10,9,0
2020-03-06,北京市,110000,426,303,8
2020-03-06,天津市,120000,136,128,3
2020-03-06,河北省,130000,318,305,6
2020-03-06,山西省,140000,133,126,0
2020-03-06,内蒙古自治区,150000,75,65,1
2020-03-06,辽宁省,210000,125,106,1
2020-03-06,吉林省,220000,93,90,1
2020-03-06,黑龙江省,230000,481,402,13
2020-03-06,上海市,310000,342,306,3
2020-03-06,江苏省,320000,631,601,0
2020-03-06,浙江省,330000,1227,1161,1
2020-03-06,安徽省,340000,990,979,6
2020-03-06,福建省,350000,296,284,1
2020-03-06,江西省,360000,935,916,1
2020-03-06,山东省,370000,758,625,6
2020-03-06,河南省,410000,1272,1243,22
2020-03-06,湖北省,420000,67666,43468,2959
2020-03-06,湖南省,430000,1018,959,4
2020-03-06,广东省,440000,1352,1233,7
2020-03-06,广西壮族自治区,450000,252,219,2
2020-03-06,海南省,460000,168,158,6
2020-03-06,重庆市,500000,576,520,6
2020-03-06,四川省,510000,539,448,3
2020-03-06,贵州省,520000,146,115,2
2020-03-06,云南省,530000,174,170,2
2020-03-06,西藏自治区,540000,1,1,0
2020-03-06,陕西省,610000,245,226,1
2020-03-06,甘肃省,620000,119,87,2
2020-03-06,青海省,630000,18,18,0
2020-03-06,宁夏回族自治区,640000,75,71,0
2020-03-06,新疆维吾尔自治区,650000,76,71,3
2020-03-06,台湾省,710000,45,12,1
2020-03-06,香港特别行政区,810000,107,51,2
2020-03-06,澳门特别行政区,820000,10,10,0
2020-03-07,北京市,110000,428,308,8
2020-03-07,天津市,120000,136,128,3
2020-03-07,河北省,130000,318,307,6
2020-03-07,山西省,140000,133,126,0
2020-03-07,内蒙古自治区,150000,75,68,1
2020-03-07,辽宁省,210000,125,108,1
2020-03-07,吉林省,220000,93,90,1
2020-03-07,黑龙江省,230000,481,409,13
2020-03-07,上海市,310000,342,313,3
2020-03-07,江苏省,320000,631,610,0
2020-03-07,浙江省,330000,1227,1169,1
2020-03-07,安徽省,340000,990,981,6
2020-03-07,福建省,350000,296,295,1
2020-03-07,江西省,360000,935,918,1
2020-03-07,山东省,370000,758,637,6
2020-03-07,河南省,410000,1272,1246,22
2020-03-07,湖北省,420000,67707,45011,2986
2020-03-07,湖南省,430000,1018,965,4
2020-03-07,广东省,440000,1352,1250,7
2020-03-07,广西壮族自治区,450000,252,223,2
2020-03-07,海南省,460000,168,158,6
2020-03-07,重庆市,500000,576,526,6
2020-03-07,四川省,510000,539,457,3
2020-03-07,贵州省,520000,146,117,2
2020-03-07,云南省,530000,174,170,2
2020-03-07,西藏自治区,540000,1,1,0
2020-03-07,陕西省,610000,245,226,1
2020-03-07,甘肃省,620000,120,87,2
2020-03-07,青海省,630000,18,18,0
2020-03-07,宁夏回族自治区,640000,75,71,0
2020-03-07,新疆维吾尔自治区,650000,76,72,3
2020-03-07,台湾省,710000,45,13,1
2020-03-07,香港特别行政区,810000,109,55,2
2020-03-07,澳门特别行政区,820000,10,10,0
2020-03-08,北京市,110000,428,315,8
2020-03-08,天津市,120000,136,129,3
2020-03-08,河北省,130000,318,307,6
2020-03-08,山西省,140000,133,126,0
2020-03-08,内蒙古自治区,150000,75,70,1
2020-03-08,辽宁省,210000,125,109,1
2020-03-08,吉林省,220000,93,90,1
2020-03-08,黑龙江省,230000,481,421,13
2020-03-08,上海市,310000,342,314,3
2020-03-08,江苏省,320000,631,618,0
2020-03-08,浙江省,330000,1227,1182,1
2020-03-08,安徽省,340000,990,984,6
2020-03-08,福建省,350000,296,295,1
2020-03-08,江西省,360000,935,923,1
2020-03-08,山东省,370000,758,647,6
2020-03-08,河南省,410000,1272,1247,22
2020-03-08,湖北省,420000,67743,46433,3007
2020-03-08,湖南省,430000,1018,979,4
2020-03-08,广东省,440000,1352,1260,8
2020-03-08,广西壮族自治区,450000,252,230,2
2020-03-08,海南省,460000,168,159,6
2020-03-08,重庆市,500000,576,527,6
2020-03-08,四川省,510000,539,465,3
2020-03-08,贵州省,520000,146,123,2
2020-03-08,云南省,530000,174,170,2
2020-03-08,西藏自治区,540000,1,1,0
2020-03-08,陕西省,610000,245,227,1
2020-03-08,甘肃省,620000,124,87,2
2020-03-08,青海省,630000,18,18,0
2020-03-08,宁夏回族自治区,640000,75,71,0
2020-03-08,新疆维吾尔自治区,650000,76,73,3
2020-03-08,台湾省,710000,45,15,1
2020-03-08,香港特别行政区,810000,114,59,3
2020-03-08,澳门特别行政区,820000,10,10,0
2020-03-09,北京市,110000,429,320,8
2020-03-09,天津市,120000,136,130,3
2020-03-09,河北省,130000,318,307,6
2020-03-09,山西省,140000,133,127,0
2020-03-09,内蒙古自治区,150000,75,70,1
2020-03-09,辽宁省,210000,125,110,1
2020-03-09,吉林省,220000,93,91,1
2020-03-09,黑龙江省,230000,481,434,13
2020-03-09,上海市,310000,342,315,3
2020-03-09,江苏省,320000,631,622,0
2020-03-09,浙江省,330000,1227,1190,1
2020-03-09,安徽省,340000,990,984,6
2020-03-09,福建省,350000,296,295,1
2020-03-09,江西省,360000,935,927,1
2020-03-09,山东省,370000,758,703,6
2020-03-09,河南省,410000,1272,1247,22
2020-03-09,湖北省,420000,67760,47585,3024
2020-03-09,湖南省,430000,1018,988,4
2020-03-09,广东省,440000,1353,1270,8
2020-03-09,广西壮族自治区,450000,252,234,2
2020-03-09,海南省,460000,168,159,6
2020-03-09,重庆市,500000,576,542,6
2020-03-09,四川省,510000,539,470,3
2020-03-09,贵州省,520000,146,129,2
2020-03-09,云南省,530000,174,170,2
2020-03-09,西藏自治区,540000,1,1,0
2020-03-09,陕西省,610000,245,227,1
2020-03-09,甘肃省,620000,124,88,2
2020-03-09,青海省,630000,18,18,0
2020-03-09,宁夏回族自治区,640000,75,71,0
2020-03-09,新疆维吾尔自治区,650000,76,73,3
2020-03-09,台湾省,710000,45,15,1
2020-03-09,香港特别行政区,810000,115,60,3
2020-03-09,澳门特别行政区,820000,10,10,0
2020-03-10,北京市,110000,435,326,8
2020-03-10,天津市,120000,136,131,3
2020-03-10,河北省,130000,318,307,6
2020-03-10,山西省,140000,133,131,0
2020-03-10,内蒙古自治区,150000,75,70,1
2020-03-10,辽宁省,210000,125,111,1
2020-03-10,吉林省,220000,93,91,1
2020-03-10,黑龙江省,230000,482,435,13
2020-03-10,上海市,310000,344,319,3
2020-03-10,江苏省,320000,631,627,0
2020-03-10,浙江省,330000,1227,1205,1
2020-03-10,安徽省,340000,990,984,6
2020-03-10,福建省,350000,296,295,1
2020-03-10,江西省,360000,935,932,1
2020-03-10,山东省,370000,759,721,6
2020-03-10,河南省,410000,1272,1249,22
2020-03-10,湖北省,420000,67773,49056,3046
2020-03-10,湖南省,430000,1018,995,4
2020-03-10,广东省,440000,1353,1282,8
2020-03-10,广西壮族自治区,450000,252,237,2
2020-03-10,海南省,460000,168,159,6
2020-03-10,重庆市,500000,576,547,6
2020-03-10,四川省,510000,539,484,3
2020-03-10,贵州省,520000,146,133,2
2020-03-10,云南省,530000,174,170,2
2020-03-10,西藏自治区,540000,1,1,0
2020-03-10,陕西省,610000,245,227,1
2020-03-10,甘肃省,620000,125,88,2
2020-03-10,青海省,630000,18,18,0
2020-03-10,宁夏回族自治区,640000,75,71,0
2020-03-10,新疆维吾尔自治区,650000,76,73,3
2020-03-10,台湾省,710000,47,17,1
2020-03-10,香港特别行政区,810000,120,65,3
2020-03-10,澳门特别行政区,820000,10,10,0
2020-03-11,北京市,110000,435,334,8
2020-03-11,天津市,120000,136,132,3
2020-03-11,河北省,130000,318,307,6
2020-03-11,山西省,140000,133,131,0
2020-03-11,内蒙古自治区,150000,75,71,1
2020-03-11,辽宁省,210000,125,111,1
2020-03-11,吉林省,220000,93,91,1
2020-03-11,黑龙江省,230000,482,440,13
2020-03-11,上海市,310000,344,320,3
2020-03-11,江苏省,320000,631,628,0
2020-03-11,浙江省,330000,1227,1209,1
2020-03-11,安徽省,340000,990,984,6
2020-03-11,福建省,350000,296,295,1
2020-03-11,江西省,360000,935,934,1
2020-03-11,山东省,370000,760,733,6
2020-03-11,河南省,410000,1273,1249,22
2020-03-11,湖北省,420000,67781,50298,3056
2020-03-11,湖南省,430000,1018,998,4
2020-03-11,广东省,440000,1356,1288,8
2020-03-11,广西壮族自治区,450000,252,241,2
2020-03-11,海南省,460000,168,160,6
2020-03-11,重庆市,500000,576,554,6
2020-03-11,四川省,510000,539,494,3
2020-03-11,贵州省,520000,146,137,2
2020-03-11,云南省,530000,174,170,2
2020-03-11,西藏自治区,540000,1,1,0
2020-03-11,陕西省,610000,245,232,2
2020-03-11,甘肃省,620000,127,88,2
2020-03-11,青海省,630000,18,18,0
2020-03-11,宁夏回族自治区,640000,75,72,0
2020-03-11,新疆维吾尔自治区,650000,76,73,3
2020-03-11,台湾省,710000,48,17,1
2020-03-11,香港特别行政区,810000,129,67,3
2020-03-11,澳门特别行政区,820000,10,10,0
2020-03-12,北京市,110000,436,342,8
2020-03-12,天津市,120000,136,132,3
2020-03-12,河北省,130000,318,310,6
2020-03-12,山西省,140000,133,132,0
2020-03-12,内蒙古自治区,150000,75,71,1
2020-03-12,辽宁省,210000,125,112,1
2020-03-12,吉林省,220000,93,91,1
2020-03-12,黑龙江省,230000,482,446,13
2020-03-12,上海市,310000,346,321,3
2020-03-12,江苏省,320000,631,630,0
2020-03-12,浙江省,330000,1227,1209,1
2020-03-12,安徽省,340000,990,984,6
2020-03-12,福建省,350000,296,295,1
2020-03-12,江西省,360000,935,934,1
2020-03-12,山东省,370000,760,739,7
2020-03-12,河南省,410000,1273,1249,22
2020-03-12,湖北省,420000,67786,51553,3062
2020-03-12,湖南省,430000,1018,1004,4
2020-03-12,广东省,440000,1356,1296,8
2020-03-12,广西壮族自治区,450000,252,243,2
2020-03-12,海南省,460000,168,160,6
2020-03-12,重庆市,500000,576,564,6
2020-03-12,四川省,510000,539,500,3
2020-03-12,贵州省,520000,146,140,2
2020-03-12,云南省,530000,174,170,2
2020-03-12,西藏自治区,540000,1,1,0
2020-03-12,陕西省,610000,245,232,2
2020-03-12,甘肃省,620000,127,88,2
2020-03-12,青海省,630000,18,18,0
2020-03-12,宁夏回族自治区,640000,75,72,0
2020-03-12,新疆维吾尔自治区,650000,76,73,3
2020-03-12,台湾省,710000,49,20,1
2020-03-12,香港特别行政区,810000,131,75,3
2020-03-12,澳门特别行政区,820000,10,10,0
2020-03-13,北京市,110000,437,349,8
2020-03-13,天津市,120000,136,132,3
2020-03-13,河北省,130000,318,310,6
2020-03-13,山西省,140000,133,133,0
2020-03-13,内蒙古自治区,150000,75,71,1
2020-03-13,辽宁省,210000,125,113,1
2020-03-13,吉林省,220000,93,91,1
2020-03-13,黑龙江省,230000,482,447,13
2020-03-13,上海市,310000,350,324,3
2020-03-13,江苏省,320000,631,630,0
2020-03-13,浙江省,330000,1227,1211,1
2020-03-13,安徽省,340000,990,984,6
2020-03-13,福建省,350000,296,295,1
2020-03-13,江西省,360000,935,934,1
2020-03-13,山东省,370000,760,740,7
2020-03-13,河南省,410000,1273,1249,22
2020-03-13,湖北省,420000,67790,52943,3075
2020-03-13,湖南省,430000,1018,1009,4
2020-03-13,广东省,440000,1356,1299,8
2020-03-13,广西壮族自治区,450000,252,243,2
2020-03-13,海南省,460000,168,160,6
2020-03-13,重庆市,500000,576,566,6
2020-03-13,四川省,510000,539,510,3
2020-03-13,贵州省,520000,146,143,2
2020-03-13,云南省,530000,174,170,2
2020-03-13,西藏自治区,540000,1,1,0
2020-03-13,陕西省,610000,245,232,2
2020-03-13,甘肃省,620000,129,89,2
2020-03-13,青海省,630000,18,18,0
2020-03-13,宁夏回族自治区,640000,75,72,0
2020-03-13,新疆维吾尔自治区,650000,76,73,3
2020-03-13,台湾省,710000,50,20,1
2020-03-13,香港特别行政区,810000,137,78,4
2020-03-13,澳门特别行政区,820000,10,10,0
2020-03-14,北京市,110000,442,353,8
2020-03-14,天津市,120000,136,132,3
2020-03-14,河北省,130000,318,310,6
2020-03-14,山西省,140000,133,133,0
2020-03-14,内蒙古自治区,150000,75,71,1
2020-03-14,辽宁省,210000,125,113,1
2020-03-14,吉林省,220000,93,91,1
2020-03-14,黑龙江省,230000,482,453,13
2020-03-14,上海市,310000,353,324,3
2020-03-14,江苏省,320000,631,631,0
2020-03-14,浙江省,330000,1231,1211,1
2020-03-14,安徽省,340000,990,984,6
2020-03-14,福建省,350000,296,295,1
2020-03-14,江西省,360000,935,934,1
2020-03-14,山东省,370000,760,741,7
2020-03-14,河南省,410000,1273,1250,22
2020-03-14,湖北省,420000,67794,54278,3085
2020-03-14,湖南省,430000,1018,1014,4
2020-03-14,广东省,440000,1357,1303,8
2020-03-14,广西壮族自治区,450000,252,243,2
2020-03-14,海南省,460000,168,160,6
2020-03-14,重庆市,500000,576,569,6
2020-03-14,四川省,510000,539,515,3
2020-03-14,贵州省,520000,146,143,2
2020-03-14,云南省,530000,174,172,2
2020-03-14,西藏自治区,540000,1,1,0
2020-03-14,陕西省,610000,245,232,2
2020-03-14,甘肃省,620000,132,91,2
2020-03-14,青海省,630000,18,18,0
2020-03-14,宁夏回族自治区,640000,75,73,0
2020-03-14,新疆维吾尔自治区,650000,76,73,3
2020-03-14,台湾省,710000,53,20,1
2020-03-14,香港特别行政区,810000,141,81,4
2020-03-14,澳门特别行政区,820000,10,10,0
2020-03-15,北京市,110000,446,358,8
2020-03-15,天津市,120000,136,133,3
2020-03-15,河北省,130000,318,310,6
2020-03-15,山西省,140000,133,133,0
2020-03-15,内蒙古自治区,150000,75,71,1
2020-03-15,辽宁省,210000,125,114,1
2020-03-15,吉林省,220000,93,92,1
2020-03-15,黑龙江省,230000,482,454,13
2020-03-15,上海市,310000,355,324,3
2020-03-15,江苏省,320000,631,631,0
2020-03-15,浙江省,330000,1231,1213,1
2020-03-15,安徽省,340000,990,984,6
2020-03-15,福建省,350000,296,295,1
2020-03-15,江西省,360000,935,934,1
2020-03-15,山东省,370000,760,743,7
2020-03-15,河南省,410000,1273,1250,22
2020-03-15,湖北省,420000,67798,55094,3099
2020-03-15,湖南省,430000,1018,1014,4
2020-03-15,广东省,440000,1361,1306,8
2020-03-15,广西壮族自治区,450000,252,247,2
2020-03-15,海南省,460000,168,160,6
2020-03-15,重庆市,500000,576,570,6
2020-03-15,四川省,510000,539,516,3
2020-03-15,贵州省,520000,146,143,2
2020-03-15,云南省,530000,175,172,2
2020-03-15,西藏自治区,540000,1,1,0
2020-03-15,陕西省,610000,245,232,2
2020-03-15,甘肃省,620000,133,91,2
2020-03-15,青海省,630000,18,18,0
2020-03-15,宁夏回族自治区,640000,75,73,0
2020-03-15,新疆维吾尔自治区,650000,76,73,3
2020-03-15,台湾省,710000,59,20,1
2020-03-15,香港特别行政区,810000,148,84,4
2020-03-15,澳门特别行政区,820000,10,10,0
2020-03-16,北京市,110000,455,368,8
2020-03-16,天津市,120000,136,133,3
2020-03-16,河北省,130000,318,310,6
2020-03-16,山西省,140000,133,133,0
2020-03-16,内蒙古自治区,150000,75,73,1
2020-03-16,辽宁省,210000,125,119,1
2020-03-16,吉林省,220000,93,92,1
2020-03-16,黑龙江省,230000,482,456,13
2020-03-16,上海市,310000,358,325,3
2020-03-16,江苏省,320000,631,631,0
2020-03-16,浙江省,330000,1232,1216,1
2020-03-16,安徽省,340000,990,984,6
2020-03-16,福建省,350000,296,295,1
2020-03-16,江西省,360000,935,934,1
2020-03-16,山东省,370000,761,746,7
2020-03-16,河南省,410000,1273,1250,22
2020-03-16,湖北省,420000,67799,55987,3111
2020-03-16,湖南省,430000,1018,1014,4
2020-03-16,广东省,440000,1364,1307,8
2020-03-16,广西壮族自治区,450000,253,248,2
2020-03-16,海南省,460000,168,161,6
