city_baidu_id,name,id,20200117_travel,20200118_travel,20200119_travel,20200120_travel,20200121_travel,20200122_travel,20200123_travel,20200124_travel,20200125_travel,20200126_travel,20200127_travel,20200128_travel,20200129_travel,20200130_travel,20200131_travel,20200201_travel,20200202_travel,20200203_travel,20200204_travel,20200205_travel,20200206_travel,20200207_travel,20200208_travel,20200209_travel,20200210_travel,20200211_travel,20200212_travel,20200213_travel,20200214_travel,20200215_travel,20200216_travel,20200217_travel,20200218_travel,20200219_travel,20200220_travel,20200221_travel,20200222_travel,20200223_travel,20200224_travel,20200225_travel,20200226_travel,20200227_travel,20200228_travel,20200229_travel,20200301_travel
420800,荆门市,420800,5.6542,5.3592,5.7674,6.0122,5.9897,5.8253,5.4574,4.5598,3.2365,2.0993,2.0336,1.9457,1.8546,1.7378,1.7281,1.7199,1.7255,1.7267,1.7168,1.6929,1.6003,1.6869,1.7251,1.7042,1.6598,1.6308,1.6259,1.6677,1.7696,1.978,1.6366,1.637,1.595,1.5762,1.6096,1.6194,1.6165,1.6104,1.7147,1.7442,1.6978,1.6192,1.6514,1.778,1.8056
420900,孝感市,420900,5.2831,5.0967,5.4714,5.8366,5.7154,5.9112,5.7562,4.5464,2.8695,2.2358,2.2105,2.0667,1.9157,1.6524,1.6138,1.6082,1.5757,1.5841,1.5392,1.5238,1.4866,1.4859,1.52,1.5128,1.4855,1.4427,1.4524,1.4779,1.5173,1.5369,1.3889,1.3856,1.3667,1.3691,1.4121,1.4164,1.3949,1.384,1.458,1.4545,1.4787,1.4111,1.419,1.5293,1.5232
421000,荆州市,421000,5.5034,5.5018,5.8453,6.2194,6.1414,6.0312,5.2988,4.3001,3.2376,2.6485,2.3438,2.1943,2.1605,2.0842,2.0037,1.8673,1.7723,1.8071,1.7329,1.6806,1.5687,1.661,1.6858,1.6823,1.63,1.6492,1.6577,1.7388,1.7837,1.8656,1.5825,1.5164,1.4995,1.4994,1.5429,1.5451,1.5648,1.5844,1.6633,1.6642,1.6175,1.5729,1.5845,1.7393,1.7702
421100,黄冈市,421100,5.6343,5.6297,6.0103,6.4254,6.2298,6.4569,6.2484,4.5861,2.7471,2.197,2.1663,2.2562,2.2681,2.1833,1.9718,1.977,1.8868,1.9086,1.8888,1.9101,1.7927,1.8898,1.8596,1.8706,1.8541,1.8633,1.9334,1.9656,2.0456,1.8985,1.7615,1.7259,1.6993,1.7054,1.734,1.7129,1.728,1.729,1.8292,1.8253,1.8034,1.7545,1.7476,1.9497,1.9788
421200,咸宁市,421200,6.107,6.1723,6.4008,6.6697,6.5026,6.4061,5.9174,4.7635,2.7779,2.2724,2.0675,2.0693,2.0723,1.9667,1.8751,1.84,1.7547,1.7239,1.6258,1.5786,1.4436,1.5093,1.4991,1.5224,1.4909,1.505,1.5844,1.6339,1.6466,1.5423,1.4955,1.5408,1.4795,1.4252,1.4466,1.4452,1.4772,1.495,1.5889,1.5477,1.5345,1.5455,1.5328,1.6253,1.6992
421300,随州市,421300,5.2305,5.101,5.4206,5.8408,5.7178,5.7612,5.5275,4.5894,2.4448,1.99,1.9591,1.8805,1.7008,1.5766,1.508,1.4671,1.4439,1.4075,1.3773,1.2879,1.2051,1.2516,1.2976,1.3115,1.2925,1.2717,1.285,1.3327,1.329,1.1908,1.2045,1.2431,1.2181,1.2286,1.2413,1.2528,1.2198,1.222,1.2955,1.2846,1.2823,1.236,1.2781,1.3838,1.3961
422800,恩施土家族苗族自治州,422800,6.1785,6.2796,6.4142,6.6189,6.6915,6.7414,6.0871,4.8884,4.6575,3.3433,3.0956,3.0367,3.0407,2.8478,2.6656,2.5219,2.5253,2.6065,2.5809,2.4158,2.2366,2.2828,2.3144,2.3094,2.2338,2.3184,2.3134,2.3359,2.3204,2.2095,2.2601,2.2889,2.2459,2.1875,2.2124,2.1921,2.2118,2.1625,2.2502,2.2901,2.2825,2.1924,2.2348,2.5452,2.5943
430100,长沙市,430100,5.0247,4.4416,4.511,4.3927,4.0543,3.5254,2.9103,2.5117,1.9937,1.9348,1.6051,1.6165,1.5311,1.5202,1.4636,1.4121,1.3277,1.5027,1.4844,1.4918,1.3305,1.4783,1.5488,1.6913,2.1106,1.9395,2.0543,2.11,2.1859,1.4888,1.7042,2.3886,2.3922,2.3942,2.5747,2.5625,2.2438,2.3314,3.2375,3.2043,3.2174,3.185,3.2176,2.5563,2.8102
430200,株洲市,430200,5.6057,5.3383,5.5633,5.6406,5.5343,5.3135,4.8098,4.2034,3.4971,3.7525,3.0071,2.996,2.7708,2.6742,2.4964,2.3485,2.0401,2.117,2.2166,2.1867,1.9375,2.1112,2.1705,2.2047,2.5699,2.3891,2.4789,2.4257,2.3776,1.7903,1.962,2.5476,2.6412,2.6622,2.9442,3.0017,2.8221,2.9317,3.7834,3.7657,3.8478,3.7898,3.8101,3.2969,3.4093
430300,湘潭市,430300,5.2799,5.1154,5.3002,5.4704,5.4523,5.4019,5.1811,5.3121,4.3207,4.1424,3.3163,3.1795,3.0437,2.931,2.8034,2.7279,2.4785,2.6099,2.5127,2.5279,2.2247,2.4946,2.8114,2.5881,2.8459,2.6445,2.8587,2.9769,3.1832,2.3509,2.7547,3.3298,3.3607,3.3589,3.7138,3.6244,3.399,3.4683,4.0458,3.9458,3.9222,3.8385,3.8554,3.3435,3.7121
430400,衡阳市,430400,5.9764,5.8309,6.328,6.6309,6.7752,6.7936,6.279,4.9664,5.3993,5.391,4.2846,4.2762,3.8597,3.8125,3.566,3.3652,3.1222,3.3279,3.4141,3.6065,3.2261,3.5542,3.5105,3.6196,4.0303,3.9125,4.0333,4.1448,4.2461,3.1945,3.5224,4.0584,4.0487,3.9949,4.2057,4.2093,4.0922,4.1465,4.8059,4.6954,4.7202,4.5593,4.5677,4.2685,4.2923
430500,邵阳市,430500,5.7301,5.8488,6.2444,6.6425,6.797,6.9488,6.6094,5.4049,6.0829,6.1849,4.7861,4.3433,3.9689,3.8266,3.4858,3.3345,3.0773,3.1548,3.1804,3.342,3.094,3.3633,3.5489,3.6032,3.7108,3.5928,3.7026,3.6631,3.7124,2.99,3.3016,3.6738,3.6498,3.6599,3.8112,3.7094,3.7776,3.9104,4.3924,4.2991,4.2749,4.1928,4.2064,3.8908,4.1201
430600,岳阳市,430600,5.6237,5.6404,5.8101,6.0843,5.978,6.0452,5.7668,4.7834,3.6436,3.8116,3.1014,3.0944,2.7078,2.432,2.2324,2.0533,1.9499,2.0552,1.9695,2.0547,1.836,2.0949,2.4745,2.5191,2.4322,2.3141,2.4255,2.4878,2.449,1.9983,2.2741,2.5951,2.6221,2.6051,2.9267,2.845,3.1239,3.3321,3.8306,3.7524,3.6651,3.6054,3.4861,3.396,3.7614
430700,常德市,430700,5.6805,5.7172,5.9777,6.281,6.3133,6.3435,5.9192,5.013,4.5836,4.1491,3.6871,3.5066,3.0965,2.8792,2.6189,2.4565,2.3298,2.5465,2.5016,2.5662,2.4353,2.7788,2.9084,2.9607,3.1426,3.1432,3.2067,3.2748,3.1597,2.473,2.9179,3.3716,3.3211,3.3443,3.5248,3.5147,3.4511,3.4912,3.9611,3.7934,3.6837,3.5233,3.4486,3.4702,3.6424
430800,张家界市,430800,6.2807,6.3881,6.4821,6.6426,6.5549,6.3727,5.2696,4.7042,4.84,4.8585,4.4671,4.2524,3.9565,3.4112,2.8794,2.6524,2.452,2.7904,2.9651,3.1437,2.989,3.3596,3.5121,3.5199,3.7059,3.9229,4.0603,4.1202,4.114,3.1748,3.708,4.2898,4.1705,4.257,4.3545,4.3146,4.0602,4.1057,4.5504,4.3332,4.3088,4.1346,4.0375,4.2987,4.5078
430900,益阳市,430900,5.384,5.4873,5.6831,6.0087,6.0857,6.2193,5.9874,5.4623,5.3873,5.0403,4.2903,4.1648,3.8463,3.6476,3.3078,2.9942,2.6444,2.621,2.6113,2.7137,2.5141,2.9297,3.3383,3.2844,3.2474,3.1478,3.128,2.9742,2.8493,2.3545,2.6326,3.004,3.0396,3.1517,3.6171,3.5928,3.816,3.9708,4.4024,4.2647,4.1788,3.9432,3.7928,3.538,3.8544
431000,郴州市,431000,5.7404,5.7325,6.0378,6.2177,6.321,6.3523,5.9103,5.0067,4.6357,4.608,3.5906,3.5527,3.3073,3.226,2.895,2.7821,2.593,2.4248,2.311,2.4637,2.3482,2.6824,2.6058,2.9051,3.3952,3.348,3.3692,3.1926,2.9225,2.3015,2.3576,2.9233,2.9851,3.0208,3.3121,3.4927,3.4273,3.513,4.12,3.9856,3.9873,3.9528,4.0899,4.0032,3.8727
431100,永州市,431100,6.0897,6.0743,6.6753,7.1069,7.2786,7.4362,7.1317,5.8008,5.4275,4.793,3.8788,3.9395,3.9321,3.788,3.5825,3.375,3.0423,2.9795,2.9185,3.1351,2.926,3.2584,3.3257,3.4306,3.9103,3.8358,3.897,4.0213,4.0734,3.2279,3.6133,4.0367,4.0417,4.0736,4.1921,4.2761,4.1589,4.253,4.7921,4.653,4.6659,4.5919,4.5914,4.3884,4.3457
431200,怀化市,431200,5.8432,5.7942,6.026,6.1864,6.0705,6.1177,5.6398,4.7091,3.8136,4.164,3.4799,3.3211,3.1739,3.0649,2.787,2.6433,2.4867,2.6479,2.8324,2.9517,2.7525,3.1171,3.1374,3.2715,3.2704,3.1039,3.2643,3.3936,3.4568,2.7352,3.0565,3.4053,3.2749,3.2652,3.31,3.2871,3.2453,3.5053,4.028,3.951,3.8525,3.8445,3.8389,3.4812,3.9624
431300,娄底市,431300,5.8162,5.851,6.083,6.3836,6.4233,6.4531,6.161,5.2649,5.0236,5.2493,4.1731,4.0238,3.6027,3.5417,3.2143,2.9659,2.3904,2.4156,2.486,2.6352,2.5196,2.7904,2.8976,2.8833,2.813,2.6284,2.6491,2.6918,2.7532,2.2237,2.3105,2.9904,3.3563,3.4265,3.5959,3.4764,3.4605,3.6339,4.1795,4.1196,4.1001,3.9519,3.9647,3.5601,4.1428
433100,湘西土家族苗族自治州,433100,6.2093,6.2432,6.5293,6.7671,6.6635,6.5134,5.7615,4.7624,4.3997,4.6092,3.894,3.9368,3.8645,3.902,3.523,3.1801,3.0197,3.4098,3.4774,3.456,3.1529,3.5101,3.607,3.7025,3.6466,3.8168,4.0879,4.1626,4.2754,3.4129,4.0106,4.6597,4.5206,4.6191,4.633,4.5558,4.3316,4.5802,5.1044,4.9794,4.8034,4.6778,4.5146,4.4768,4.9728
440100,广州市,440100,4.1736,3.3005,3.3742,3.2487,2.8781,2.4538,2.0448,1.5617,1.1917,1.1227,0.9627,0.947,0.9374,0.9329,0.9848,0.9768,0.9485,1.0975,1.0279,1.0336,1.0291,1.0444,0.9549,0.9745,1.5597,1.4749,1.5088,1.4838,1.5225,1.0751,1.0676,1.8517,1.8731,1.9262,2.0049,2.1024,1.6146,1.4733,2.5213,2.5475,2.6036,2.6547,2.7228,2.1411,1.971
440200,韶关市,440200,5.0123,4.8801,5.0676,5.1012,5.1524,5.1782,5.023,4.2466,3.5171,3.6582,3.1443,3.2736,3.2199,3.1263,3.0887,3.0533,2.8604,2.5859,2.691,2.8385,2.595,2.8107,2.7374,2.725,3.1959,3.1216,3.1746,3.1518,2.9878,2.4067,2.531,3.2541,3.2849,3.2988,3.4171,3.5468,3.2526,3.124,3.7908,3.7781,3.7989,3.8412,3.9485,3.7693,3.6234
440300,深圳市,440300,4.465,3.3206,3.2696,2.9676,2.4749,1.9892,1.5428,1.066,0.8243,0.7343,0.743,0.7512,0.7781,0.7844,0.8315,0.8205,0.7947,0.9471,0.8578,0.8569,0.8678,0.878,0.7805,0.816,1.1951,1.0938,1.1562,1.1245,1.1964,0.9557,0.8624,1.5253,1.5676,1.6509,1.7648,1.903,1.4691,1.3022,2.5005,2.554,2.6447,2.7149,2.8055,2.2079,1.8428
440400,珠海市,440400,4.7755,4.0796,4.0035,3.7808,3.3977,2.9768,2.5674,1.96,1.5454,1.369,1.2071,1.2508,1.2447,1.242,1.2764,1.2456,1.2057,1.353,1.2289,1.1973,1.1635,1.1982,1.1365,1.2115,1.9704,1.9307,2.0225,1.983,2.0999,1.6883,1.4299,2.2698,2.3071,2.3732,2.4611,2.5873,2.1555,1.9179,3.0656,3.1198,3.1768,3.2519,3.3276,2.8256,2.5449
440500,汕头市,440500,3.6034,3.3373,3.37,3.4235,3.3593,3.2815,3.0868,2.4343,2.3049,2.201,2.0496,1.7625,1.9086,1.7816,1.7937,1.8251,1.793,1.9652,1.7275,1.8794,1.8149,1.8664,1.5796,1.7349,2.1576,2.1153,2.192,2.1104,2.0443,2.2046,1.7674,2.4419,2.4782,2.5243,2.6341,2.7394,2.6317,2.4853,2.9818,3.0152,3.0825,3.0739,3.1423,3.1623,2.9975
440600,佛山市,440600,3.8447,3.3129,3.0231,2.7746,2.4654,2.1449,1.8921,1.5146,1.2534,1.2663,0.9234,0.9377,0.9472,0.9689,1.0069,1.0186,0.9972,1.0546,1.0032,1.0161,1.0216,1.0435,1.0559,1.0856,1.5158,1.4655,1.5202,1.5151,1.5426,1.2914,1.2326,1.809,1.8883,2.002,2.1558,2.3097,2.1809,1.9918,2.8197,2.9131,3.0232,3.117,3.2095,3.0575,2.8226
440700,江门市,440700,4.6287,4.2251,4.0955,4.085,3.9249,3.7566,3.5619,2.7879,2.6928,2.6646,2.1721,2.2958,2.1682,2.0255,2.0738,2.0743,1.971,2.0108,1.7365,1.7291,1.7642,1.8327,1.7781,1.7434,2.2547,2.1977,2.2546,2.1704,2.1326,1.9153,1.6728,2.4234,2.5161,2.671,2.8667,3.1249,2.9852,2.8271,3.6884,3.7619,3.8508,3.9464,4.0376,3.9231,3.6364
440800,湛江市,440800,5.4881,5.5435,5.5162,5.804,5.9121,6.0973,5.9627,5.1129,4.1912,4.108,3.434,3.6805,3.7396,3.7251,3.5485,3.4855,3.3487,3.4757,3.3352,3.2312,3.2674,3.3043,3.2189,3.2183,3.4833,3.514,3.562,3.518,3.6425,3.4665,2.9975,3.5485,3.6513,3.7264,3.8166,4.0102,3.8935,3.7865,4.3619,4.2973,4.3181,4.3381,4.4171,4.3883,4.3795
440900,茂名市,440900,5.2451,5.2982,5.6405,5.9394,6.219,6.4921,6.4727,4.8763,4.3382,5.4259,3.8956,4.5259,3.9652,3.6094,3.4912,3.4657,3.4924,3.4975,3.3788,3.3665,3.3556,3.401,3.1816,2.9359,3.1166,3.0496,2.9993,2.9153,2.9874,2.8154,2.5214,3.1573,3.2353,3.3798,3.5651,3.8875,3.8619,3.7836,4.2714,4.2003,4.224,4.2411,4.2802,4.2872,4.2723
441200,肇庆市,441200,4.4229,4.1735,4.2346,4.3082,4.3729,4.4157,4.3194,3.506,2.3206,2.7617,2.3307,2.4136,2.3445,2.2887,2.1996,2.1835,2.0813,1.872,1.8008,1.8197,1.7677,1.7681,1.5571,1.4732,1.6266,1.6134,1.6787,1.7066,1.7442,1.5711,1.647,1.9359,2.0362,2.1602,2.3226,2.4714,2.3775,2.3238,2.7946,2.8398,2.895,2.9695,3.0561,3.029,2.9531
441300,惠州市,441300,3.6597,3.2713,3.1504,3.049,2.8374,2.6344,2.4072,1.9106,1.5213,1.5227,1.3384,1.4097,1.3956,1.3936,1.3659,1.3864,1.3553,1.4264,1.2925,1.3324,1.3228,1.3433,1.3261,1.3896,1.6619,1.5534,1.6068,1.5177,1.5763,1.3635,1.3161,1.7451,1.7876,1.8457,1.9268,2.0414,1.9065,1.8234,2.3532,2.3857,2.4482,2.4862,2.5754,2.5057,2.4482
441400,梅州市,441400,4.9256,4.7842,4.9418,5.3272,5.5229,5.7387,5.5761,4.7327,3.8248,4.3166,3.8827,3.9553,3.7545,3.667,3.4439,3.4951,3.3096,3.271,2.8704,3.1848,3.1388,3.0102,2.9067,2.808,3.1495,3.0624,3.2173,2.9831,2.9434,2.6643,2.5394,2.9922,3.0594,3.1346,3.2994,3.5032,3.4588,3.3526,3.8782,3.8139,3.8412,3.816,3.9745,3.9194,3.7839
441500,汕尾市,441500,3.8824,3.8683,3.9042,4.0655,4.1321,4.2128,4.0656,3.6463,3.2658,3.89,2.8384,2.7817,2.8168,2.7442,2.5449,2.4563,2.4109,2.5993,2.4632,2.5123,2.5647,2.6241,2.4393,2.4543,2.6742,2.6128,2.7528,2.4988,2.6076,2.6757,2.3879,2.7171,2.796,2.8844,3.0309,3.1971,3.1782,3.1015,3.4492,3.4629,3.5234,3.4965,3.5908,3.6749,3.6231
441600,河源市,441600,4.5159,4.4739,4.5243,4.788,4.9044,4.992,4.8596,3.8692,3.3443,3.7412,3.2978,3.5568,3.1051,3.0247,2.9075,2.9633,2.8899,2.8765,2.7069,2.9853,2.8935,2.7335,2.4334,2.2474,2.486,2.3258,2.5306,2.36,2.3431,2.1401,2.2014,2.5833,2.6079,2.6553,2.7621,2.8826,2.8552,2.7638,3.3273,3.2486,3.2725,3.3074,3.3991,3.4401,3.3103
441700,阳江市,441700,5.2224,5.0952,5.3076,5.3157,5.3861,5.4563,5.3207,4.12,3.3959,3.8967,3.1166,3.4467,3.215,3.1775,3.1558,3.2975,3.3131,3.3261,3.1427,3.0848,3.0071,3.0296,2.9351,2.877,3.2692,3.2315,3.4542,3.343,3.317,3.1664,2.9649,3.6821,3.7924,3.8819,3.9729,4.1097,3.9136,3.7621,4.2456,4.1721,4.2103,4.2526,4.2975,4.24,4.1672
441800,清远市,441800,4.7291,4.5916,4.7154,4.7301,4.7719,4.8213,4.7313,3.9542,2.8126,3.1813,2.7197,2.8799,2.6884,2.6925,2.677,2.7794,2.6917,2.537,2.4742,2.5477,2.393,2.5948,2.5471,2.5286,2.9576,2.8769,2.9931,2.9731,2.8441,2.4046,2.6031,3.1807,3.2615,3.291,3.4006,3.5337,3.3376,3.2618,3.8303,3.7948,3.8469,3.8881,3.9632,3.9128,3.785
441900,东莞市,441900,3.3133,2.6869,2.2727,2.0203,1.7152,1.4579,1.2724,0.9983,0.8432,0.7949,0.7304,0.7573,0.7703,0.7893,0.8025,0.8071,0.7881,0.8609,0.8081,0.8223,0.8302,0.8491,0.8641,0.9431,1.3543,1.3157,1.3947,1.3845,1.4216,1.2322,1.1207,1.681,1.728,1.7917,1.8762,1.9624,1.8208,1.6362,2.2988,2.3387,2.4196,2.4776,2.5638,2.4721,2.231
442000,中山市,442000,3.6455,3.0944,2.7541,2.5585,2.271,1.9804,1.774,1.3999,1.1694,1.1477,0.9815,1.0073,1.0079,1.0012,1.023,1.0471,1.0418,1.1024,0.9977,1.0043,1.0084,1.0319,1.0115,0.9649,1.1204,1.0116,1.0194,0.9738,0.9919,0.8965,0.8193,1.1455,1.3674,1.6548,1.9135,2.1373,2.0778,1.9376,2.757,2.8593,3.0021,3.1303,3.2427,3.1596,2.9094
445100,潮州市,445100,3.478,3.2669,3.3198,3.3445,3.281,3.2487,3.1204,2.5341,2.7682,2.5591,2.3978,2.1036,2.2965,2.2818,2.1496,2.016,1.8672,1.9699,1.6699,1.9781,1.9731,2.0482,1.8064,1.925,2.2563,2.2597,2.3388,2.2788,2.1569,2.3539,1.8298,2.4579,2.5198,2.585,2.7222,2.8576,2.8067,2.7601,3.0606,3.1018,3.146,3.1336,3.2412,3.2715,3.2256
445200,揭阳市,445200,3.772,3.6766,3.7384,3.8859,3.946,4.0262,3.9418,3.3033,3.2472,3.4239,3.0418,2.6468,2.754,2.6813,2.6146,2.6023,2.5138,2.7271,2.4031,2.6091,2.6266,2.6617,2.3239,2.4162,2.851,2.7621,2.8703,2.6259,2.5592,2.7665,2.3872,2.8851,2.9395,2.986,3.092,3.2339,3.1972,3.1413,3.4139,3.4336,3.4689,3.4259,3.5181,3.609,3.6014
445300,云浮市,445300,4.6527,4.5621,4.6626,4.8544,5.0361,5.2076,5.1647,4.1604,3.2314,3.8276,3.1484,3.4015,3.3602,3.3488,3.1938,3.3138,3.049,2.851,2.8653,2.9943,3.0673,3.0167,2.9255,2.8853,3.1223,3.1066,3.2086,3.1667,3.23,2.787,2.7247,3.3295,3.3968,3.48,3.6659,3.9286,3.8596,3.6138,4.0921,4.0336,4.0729,4.121,4.1819,4.1973,4.155
450100,南宁市,450100,5.5854,4.8592,5.0449,4.8849,4.6306,4.4372,4.0187,3.1209,1.9272,2.3237,2.0616,2.1143,2.126,2.1756,2.137,2.065,2.0675,2.0239,2.0438,1.9235,1.9104,1.8869,1.7189,1.7463,2.136,2.0186,2.0206,2.0621,2.1281,1.8757,1.8099,2.3671,2.3929,2.4071,2.5121,2.6466,2.3156,2.3403,3.1743,3.2234,3.3324,3.4052,3.4155,3.065,3.1122
450200,柳州市,450200,5.8187,5.1497,5.4144,5.3459,5.2076,5.0466,4.5459,3.6063,2.1706,3.0495,2.6383,2.6522,2.7787,2.8034,2.7764,2.722,2.4985,2.5401,2.3249,2.2549,2.1232,2.2226,2.0647,2.1245,2.6897,2.5185,2.6061,2.81,2.9048,2.2991,2.4855,3.0688,3.1156,3.1136,3.1816,3.2573,3.0632,3.0516,3.8774,3.9033,4.0213,4.1246,4.2059,3.8408,3.7252
450300,桂林市,450300,5.5855,5.3406,5.5933,5.7331,5.688,5.6666,5.3623,4.2166,3.0146,3.0764,2.6099,2.6039,2.6834,2.7559,2.6878,2.7138,2.5144,2.5584,2.4263,2.5085,2.2963,2.3712,2.1864,2.2711,2.6986,2.5256,2.5991,2.8236,2.9145,2.3481,2.5897,3.0212,3.0368,3.0641,3.0948,3.1921,3.0368,3.0481,3.7389,3.7194,3.8054,3.8688,3.9569,3.6609,3.6261
450400,梧州市,450400,5.8317,5.6621,5.7052,6.0146,6.388,6.4793,6.512,5.0829,3.5858,3.9674,3.6358,3.8262,3.8493,3.8128,3.5974,3.4937,3.4596,2.9787,2.9869,3.2218,3.045,3.0479,2.8864,2.8948,3.4086,3.5432,3.6378,3.704,3.7993,3.3154,3.2457,3.8163,3.8854,3.9046,4.056,4.3353,4.2775,4.2969,4.9078,4.8477,4.8814,4.9529,4.9283,4.7772,4.692
450500,北海市,450500,5.2342,5.1214,5.0844,5.3488,5.3244,5.2513,5.023,3.9981,2.5229,3.5056,2.7068,2.8173,2.5981,2.6886,2.6188,2.4638,2.3969,2.3567,2.0457,2.0653,2.0675,2.047,1.8649,1.8007,2.1688,2.2388,2.2556,2.3225,2.4057,2.1386,1.7205,2.2353,2.3153,2.3661,2.452,2.5804,2.3895,2.448,3.017,3.0539,3.188,3.2686,3.3883,3.2449,3.2615
450600,防城港市,450600,5.0833,4.5851,4.6963,4.6392,4.635,4.5804,4.4128,3.7262,2.5446,3.421,2.627,2.8615,2.6856,2.7711,2.7136,2.5791,2.5289,2.4554,2.1685,2.0183,1.9444,1.9433,1.8458,1.746,2.11,2.1418,2.1791,2.2432,2.3149,2.0961,1.9756,2.3496,2.416,2.4265,2.4583,2.6275,2.3316,2.3962,3.0171,2.8894,2.9812,3.0394,3.0459,2.8092,2.9046
450700,钦州市,450700,5.5976,5.6128,5.6785,5.9063,6.2038,6.398,6.5131,5.3279,3.102,4.6214,3.7586,3.7934,3.5851,3.4341,3.2088,3.1325,3.139,2.9268,2.7812,2.7746,2.5978,2.5751,2.4556,2.4292,2.7676,2.8404,2.8885,2.98,3.0934,2.9178,2.7313,3.1778,3.2454,3.2408,3.3483,3.4836,3.3175,3.385,3.855,3.8493,3.9246,4.0344,4.0848,3.9693,3.934
450800,贵港市,450800,5.748,5.71,6.0381,6.3134,6.6988,6.8788,6.8143,5.187,3.7937,4.3348,3.6637,4.1586,4.1305,4.1558,4.002,3.8407,3.4216,2.6795,2.477,2.5389,2.4668,2.4707,2.3627,2.3895,2.7296,2.8154,2.9012,2.9656,3.0434,2.9001,2.7576,3.0414,3.1312,3.1443,3.3142,3.7613,4.091,4.1154,4.6016,4.6548,4.7038,4.7234,4.7407,4.7177,4.6814
450900,玉林市,450900,5.3627,5.3686,5.5652,5.9547,6.1794,6.3794,6.364,4.8546,3.1436,4.0195,3.2055,3.4707,3.4793,3.5024,3.1949,2.9609,2.8029,2.3994,2.2605,2.3685,2.3856,2.3612,2.2654,2.3059,2.5976,2.7308,2.7975,2.8711,2.9249,2.6472,2.4806,2.8809,2.9319,2.9667,3.2738,3.7124,3.7524,3.7846,4.2782,4.2455,4.2709,4.3063,4.3116,4.2526,4.2053
451000,百色市,451000,6.1951,5.9275,6.2286,6.344,6.477,6.4975,6.3051,4.6382,3.3623,4.5911,4.1304,4.151,4.278,4.4233,4.4831,4.3886,4.2213,4.1245,4.1026,3.8764,3.9334,3.5674,3.1147,3.1803,3.4169,3.4942,3.6858,3.8666,4.0317,3.6477,3.6455,4.1245,4.1839,4.2854,4.3048,4.2437,4.2417,4.4408,4.9627,4.8907,4.9531,5.0171,5.0604,4.8998,4.9242
451100,贺州市,451100,5.5597,5.492,5.8441,5.9613,6.1837,6.2178,6.0833,4.3641,3.1774,3.9635,3.3229,3.5967,3.668,3.3318,2.9216,2.8966,2.6833,2.3613,2.4182,2.6478,2.4006,2.58,2.3834,2.3786,2.7614,2.7252,2.8121,3.0238,3.0202,2.7524,2.7919,3.0883,3.1895,3.2397,3.4416,3.9032,3.9592,3.9661,4.6682,4.4735,4.5506,4.6159,4.6409,4.4911,4.3544
451200,河池市,451200,6.0212,5.9988,6.407,6.4524,6.546,6.9169,7.0166,5.622,3.6945,5.5352,4.7636,4.4805,4.6153,4.5908,4.4927,4.1879,3.6616,3.8003,3.572,3.1996,3.1737,3.1738,2.9008,2.7988,2.8618,2.6483,2.8637,3.1567,3.3547,2.9482,3.1775,3.488,3.5703,3.6193,3.5127,3.5156,3.6733,3.8288,4.2326,4.2557,4.2479,4.3025,4.3558,4.3061,4.3134
451300,来宾市,451300,5.9594,5.7006,6.0014,6.1499,6.4877,6.7374,6.9237,5.6772,3.5733,5.2024,4.2678,4.2759,4.3832,4.5343,4.4793,4.401,4.3092,3.704,3.4288,3.1406,2.9103,2.5422,2.3294,2.3306,2.7605,2.747,2.8154,3.0724,3.2033,2.8552,2.895,3.3315,3.4518,3.4951,3.6659,3.8409,3.8468,4.0362,4.5054,4.4823,4.5611,4.6178,4.6185,4.5076,4.4873
451400,崇左市,451400,5.5882,4.9889,5.3015,5.4675,5.5973,5.9509,6.0758,5.0514,3.198,4.8092,3.9232,3.905,3.8832,3.9879,3.9351,3.519,3.4099,3.1391,3.133,2.7701,2.7777,2.591,2.4089,2.5329,2.967,2.9727,3.0934,3.1994,3.2177,3.0701,2.9481,3.208,3.2467,3.2752,3.3428,3.9056,3.9981,4.0547,4.4233,4.3406,4.351,4.3417,4.262,4.1269,4.1522
460100,海口市,460100,5.6623,4.9267,5.1904,5.1319,4.8043,4.2622,3.4371,2.3755,1.8159,1.7754,1.5342,1.5564,1.6004,1.5573,1.6089,1.6012,1.6708,2.0113,1.8239,1.7431,1.7061,1.6447,1.3273,1.3155,1.6927,1.6203,1.6598,1.6418,1.693,1.4398,1.2675,1.785,1.7763,1.8565,1.9287,1.9853,1.6331,1.6123,2.3648,2.3876,2.4641,2.5352,2.5595,2.2465,2.306
460200,三亚市,460200,6.7656,6.3701,6.5276,6.7068,6.6626,6.4001,5.861,4.7031,4.0188,3.54,2.9552,2.649,2.6353,2.5582,2.5771,2.5109,2.4967,2.671,2.5354,2.4568,2.2808,2.2077,1.9537,1.7902,1.9204,1.7674,1.7649,1.7187,1.7699,1.622,1.6067,1.8237,1.8432,1.9298,2.0286,2.2033,2.1381,2.2461,2.7582,2.8356,2.9303,2.9803,3.0605,2.9471,3.0558
460300,三沙市,460300,4.3093,3.6983,4.9364,4.9525,3.843,4.4701,4.6791,3.9716,3.7626,2.9425,3.039,2.637,2.8461,2.3315,2.4762,3.0068,3.1033,2.9265,2.5245,2.5566,2.83,2.8461,2.8943,3.0068,2.8139,2.9104,2.7174,2.4923,2.219,2.5084,2.3798,2.3315,2.3637,2.7496,2.6209,2.8782,2.7817,2.7496,2.3154,3.2641,2.5888,2.4601,2.637,2.9425,2.8139
